src,dest,weight
D006801,D002353,17416
D006801,D002356,12345
D006801,D002357,3592
D006801,D002358,15457
D006801,D002364,3605
D006801,D002369,6925
D006801,D002370,7647
D006801,D002374,7608
D006801,D002384,10293
D006801,D002386,21408
D006801,D002387,21097
D006801,D002389,2046
D006801,D002391,5584
D006801,D002392,3433
D006801,D002394,2664
D006801,D002395,16514
D006801,D002400,4057
D006801,D002402,2025
D006801,D002403,3697
D006801,D002404,39765
D006801,D002405,12465
D006801,D002406,6701
D006801,D002407,2090
D006801,D002408,15397
D006801,D002410,5219
D006801,D002412,4381
D006801,D002413,2553
D006801,D002415,20637
D006801,D002417,68385
D006801,D002418,3492
D006801,D002420,2720
D006801,D002421,3310
D006801,D002423,38117
D006801,D002426,3944
D006801,D002429,3634
D006801,D002430,2223
D006801,D002432,4209
D006801,D002439,3803
D006801,D002442,2438
D006801,D002443,4268
D006801,D002445,3486
D006801,D002446,17000
D006801,D002448,42739
D006801,D002449,3637
D006801,D002450,14874
D006801,D002451,3340
D006801,D002452,24501
D006801,D002453,41477
D006801,D002454,95014
D006801,D002455,86073
D006801,D002457,2541
D006801,D002458,3915
D006801,D002459,3925
D006801,D002460,217767
D006801,D002461,12971
D006801,D002462,58596
D006801,D002463,11356
D006801,D002464,3550
D006801,D002465,51094
D006801,D002466,4014
D006801,D002467,50249
D006801,D002468,2673
D006801,D002469,21442
D006801,D002470,86831
D006801,D002471,36349
D006801,D002472,7020
D006801,D002473,2843
D006801,D002474,4562
D006801,D002477,4267
D006801,D002478,229990
D006801,D002479,7416
D006801,D002481,6526
D006801,D002482,5066
D006801,D002484,4193
D006801,D002487,7316
D006801,D002490,21162
D006801,D002492,3956
D006801,D002493,14592
D006801,D002496,3133
D006801,D002498,5179
D006801,D002499,7231
D006801,D002503,3415
D006801,D002508,22807
D006801,D002511,11747
D006801,D002516,5876
D006801,D002518,3440
D006801,D002522,18335
D006801,D002523,4882
D006801,D002524,3562
D006801,D002526,5573
D006801,D002528,8014
D006801,D002530,2965
D006801,D002531,17351
D006801,D002532,22846
D006801,D002533,28712
D006801,D002534,3883
D006801,D002536,10658
D006801,D002537,5350
D006801,D002538,7452
D006801,D002539,2194
D006801,D002540,50214
D006801,D002542,7697
D006801,D002543,26967
D006801,D002544,17414
D006801,D002545,26863
D006801,D002546,12850
D006801,D002547,16955
D006801,D002548,2921
D006801,D002549,2209
D006801,D002550,3043
D006801,D002551,3219
D006801,D002552,10324
D006801,D002555,13588
D006801,D002556,3651
D006801,D002557,6247
D006801,D002559,2681
D006801,D002560,34829
D006801,D002561,41842
D006801,D002568,9971
D006801,D002570,4095
D006801,D002574,28049
D006801,D002575,2258
D006801,D002577,3533
D006801,D002578,3585
D006801,D002582,2666
D006801,D002583,63862
D006801,D002584,23271
D006801,D002585,36391
D006801,D002605,2414
D006801,D002606,3527
D006801,D002607,3081
D006801,D002608,2146
D006801,D002610,5168
D006801,D002614,7390
D006801,D002617,5476
D006801,D002621,16365
D006801,D002623,3133
D006801,D002624,4076
D006801,D002626,11857
D006801,D002627,6188
D006801,D002628,2395
D006801,D002630,3205
D006801,D002633,6229
D006801,D002634,9408
D006801,D002637,10580
D006801,D002638,2026
D006801,D002641,5784
D006801,D002642,8513
D006801,D002644,6705
D006801,D002645,17748
D006801,D002648,1461760
D006801,D002649,18531
D006801,D002650,8897
D006801,D002651,3871
D006801,D002652,14417
D006801,D002653,18974
D006801,D002654,4614
D006801,D002656,4431
D006801,D002657,37711
D006801,D002658,16461
D006801,D002659,6295
D006801,D002662,17460
D006801,D002663,3645
D006801,D002664,7213
D006801,D002665,4882
D006801,D002666,12261
D006801,D002668,4629
D006801,D002669,19448
D006801,D002673,6003
D006801,D002675,796698
D006801,D002677,7681
D006801,D002678,3064
D006801,D002679,5221
D006801,D002680,3377
D006801,D002681,74874
D006801,D002684,2491
D006801,D002690,12542
D006801,D002692,9487
D006801,D002699,2958
D006801,D002701,8019
D006801,D002710,5420
D006801,D002712,12476
D006801,D002713,2773
D006801,D002738,8813
D006801,D002746,8146
D006801,D002755,20053
D006801,D002758,11044
D006801,D002760,13981
D006801,D002761,5430
D006801,D002762,3565
D006801,D002763,15850
D006801,D002764,11865
D006801,D002765,3861
D006801,D002766,4086
D006801,D002769,23181
D006801,D002771,6204
D006801,D002772,2292
D006801,D002779,14379
D006801,D002780,3519
D006801,D002781,3516
D006801,D002784,68182
D006801,D002788,3764
D006801,D002791,2982
D006801,D002794,6016
D006801,D002800,8967
D006801,D002802,5757
D006801,D002809,3397
D006801,D002812,3513
D006801,D002813,5644
D006801,D002817,2888
D006801,D002819,3692
D006801,D002821,2348
D006801,D002822,6484
D006801,D002823,2730
D006801,D002824,3199
D006801,D002825,2083
D006801,D002828,7140
D006801,D002829,7816
D006801,D002830,4723
D006801,D002831,2301
D006801,D002835,5656
D006801,D002836,3627
D006801,D002843,14149
D006801,D002845,11393
D006801,D002846,13091
D006801,D002848,3111
D006801,D002849,15657
D006801,D002850,19866
D006801,D002851,60563
D006801,D002852,10515
D006801,D002853,15111
D006801,D002854,3860
D006801,D002855,11991
D006801,D002857,4713
D006801,D002858,2246
D006801,D002859,2121
D006801,D002860,2293
D006801,D002867,3287
D006801,D002868,4819
D006801,D002869,48321
D006801,D002871,9091
D006801,D002872,16415
D006801,D002874,43611
D006801,D002875,11802
D006801,D002877,7582
D006801,D002878,7059
D006801,D002879,2946
D006801,D002880,7556
D006801,D002881,4033
D006801,D002882,3837
D006801,D002883,4303
D006801,D002884,3658
D006801,D002885,3472
D006801,D002886,6820
D006801,D002887,4695
D006801,D002888,3430
D006801,D002889,4014
D006801,D002891,4195
D006801,D002892,5062
D006801,D002893,4881
D006801,D002894,3635
D006801,D002895,4216
D006801,D002896,4428
D006801,D002897,5052
D006801,D002898,5305
D006801,D002899,5249
D006801,D002901,2879
D006801,D002902,2193
D006801,D002904,3230
D006801,D002906,3961
D006801,D002908,218137
D006801,D002914,2148
D006801,D002916,2500
D006801,D002918,4454
D006801,D002921,16695
D006801,D002923,4488
D006801,D002924,4891
D006801,D002927,6314
D006801,D002932,4291
D006801,D002933,2630
D006801,D002939,7825
D006801,D002940,37571
D006801,D002942,8912
D006801,D002944,4433
D006801,D002945,37116
D006801,D002947,4766
D006801,D002951,7251
D006801,D002955,8024
D006801,D002961,8451
D006801,D002965,5010
D006801,D002968,4923
D006801,D002971,12235
D006801,D002972,16095
D006801,D002979,4653
D006801,D002980,8198
D006801,D002981,4103
D006801,D002982,3528
D006801,D002983,67950
D006801,D002985,21748
D006801,D002986,171807
D006801,D002996,4385
D006801,D002999,16745
D006801,D003000,6483
D006801,D003001,56068
D006801,D003012,2422
D006801,D003013,2339
D006801,D003015,4565
D006801,D003016,2381
D006801,D003020,6897
D006801,D003024,5418
D006801,D003025,3293
D006801,D003027,2302
D006801,D003030,2030
D006801,D003032,3024
D006801,D003035,5214
D006801,D003036,3415
D006801,D003037,5401
D006801,D003042,10111
D006801,D003047,2326
D006801,D003051,7589
D006801,D003054,7190
D006801,D003056,2338
D006801,D003061,2888
D006801,D003062,9333
D006801,D003067,2041
D006801,D003068,3937
D006801,D003069,3936
D006801,D003071,68087
D006801,D003072,53166
D006801,D003074,3228
D006801,D003075,6589
D006801,D003078,5563
D006801,D003080,17341
D006801,D003082,14156
D006801,D003085,3153
D006801,D003092,11161
D006801,D003093,28230
D006801,D003094,44706
D006801,D003095,5665
D006801,D003097,8845
D006801,D003102,5182
D006801,D003105,5131
D006801,D003106,35150
D006801,D003107,2238
D006801,D003108,14123
D006801,D003109,3553
D006801,D003110,56216
D006801,D003111,6804
D006801,D003113,20567
D006801,D003114,7785
D006801,D003115,3396
D006801,D003116,11949
D006801,D003117,3662
D006801,D003118,12526
D006801,D003119,2372
D006801,D003120,5391
D006801,D003123,3690
D006801,D003124,8311
D006801,D003125,7793
D006801,D003126,2132
D006801,D003127,5656
D006801,D003128,11042
D006801,D003130,2740
D006801,D003131,146951
D006801,D003132,11935
D006801,D003134,6204
D006801,D003135,8483
D006801,D003137,2916
D006801,D003138,3422
D006801,D003139,3739
D006801,D003140,16697
D006801,D003141,21517
D006801,D003142,60404
D006801,D003143,2212
D006801,D003144,5126
D006801,D003150,3041
D006801,D003151,5372
D006801,D003152,16939
D006801,D003153,22164
D006801,D003155,2464
D006801,D003156,15691
D006801,D003157,2823
D006801,D003159,6993
D006801,D003161,3856
D006801,D003162,2772
D006801,D003163,3811
D006801,D003165,17988
D006801,D003167,7401
D006801,D003168,10156
D006801,D003176,9292
D006801,D003181,4138
D006801,D003187,2654
D006801,D003188,14668
D006801,D003191,3741
D006801,D003192,2289
D006801,D003194,8647
D006801,D003195,6998
D006801,D003196,6611
D006801,D003198,74074
D006801,D003199,7794
D006801,D003201,27948
D006801,D003208,6112
D006801,D003210,9630
D006801,D003213,4353
D006801,D003214,5578
D006801,D003216,3921
D006801,D003218,4791
D006801,D003219,17637
D006801,D003220,13188
D006801,D003221,4199
D006801,D003226,15337
D006801,D003228,11134
D006801,D003229,2807
D006801,D003230,2186
D006801,D003231,4972
D006801,D003233,2715
D006801,D003237,6377
D006801,D003238,12343
D006801,D003240,5550
D006801,D003241,9169
D006801,D003243,7657
D006801,D003244,2272
D006801,D003247,7074
D006801,D003248,11329
D006801,D003250,3967
D006801,D003251,23173
D006801,D003252,2239
D006801,D003253,4530
D006801,D003254,2469
D006801,D003256,11582
D006801,D003257,8647
D006801,D003258,14650
D006801,D003261,7088
D006801,D003263,3179
D006801,D003265,2006
D006801,D003266,14480
D006801,D003267,11458
D006801,D003268,4651
D006801,D003270,2505
D006801,D003271,6005
D006801,D003276,16618
D006801,D003277,3926
D006801,D003278,4426
D006801,D003284,4505
D006801,D003286,6772
D006801,D003287,60057
D006801,D003288,3816
D006801,D003289,3151
D006801,D003291,2477
D006801,D003294,2454
D006801,D003295,2008
D006801,D003296,5477
D006801,D003298,3705
D006801,D003299,31092
D006801,D003300,18619
D006801,D003313,2365
D006801,D003315,28585
D006801,D003316,10041
D006801,D003317,2890
D006801,D003318,2961
D006801,D003319,3530
D006801,D003320,3969
D006801,D003323,3351
D006801,D003324,45520
D006801,D003325,3801
D006801,D003326,19624
D006801,D003327,116760
D006801,D003328,6388
D006801,D003329,3427
D006801,D003330,7358
D006801,D003331,33824
D006801,D003337,6190
D006801,D003338,3206
D006801,D003342,7696
D006801,D003345,2589
D006801,D003346,4453
D006801,D003348,7981
D006801,D003357,3675
D006801,D003358,4929
D006801,D003362,58895
D006801,D003363,12807
D006801,D003365,30541
D006801,D003367,3018
D006801,D003371,12212
D006801,D003374,4977
D006801,D003376,29195
D006801,D003379,2676
D006801,D003384,2814
D006801,D003388,4273
D006801,D003389,3509
D006801,D003390,3680
D006801,D003391,2554
D006801,D003392,2098
D006801,D003394,2285
D006801,D003397,3932
D006801,D003398,3677
D006801,D003399,10245
D006801,D003401,5778
D006801,D003402,15108
D006801,D003404,40391
D006801,D003405,5510
D006801,D003406,2833
D006801,D003409,3787
D006801,D003412,10959
D006801,D003415,11755
D006801,D003416,4746
D006801,D003417,2878
D006801,D003419,5184
D006801,D003422,41782
D006801,D003424,32462
D006801,D003428,47711
D006801,D003429,20249
D006801,D003430,213284
D006801,D003431,22367
D006801,D003432,7921
D006801,D003433,2293
D006801,D003442,11255
D006801,D003448,2273
D006801,D003449,2767
D006801,D003450,2678
D006801,D003452,9859
D006801,D003453,5338
D006801,D003455,2930
D006801,D003456,6424
D006801,D003457,3090
D006801,D003460,9898
D006801,D003462,3278
D006801,D003463,22679
D006801,D003466,13529
D006801,D003469,25163
D006801,D003470,29570
D006801,D003473,3752
D006801,D003474,3452
D006801,D003475,3885
D006801,D003479,47202
D006801,D003480,11068
D006801,D003481,6954
D006801,D003486,2461
D006801,D003490,4118
D006801,D003509,3188
D006801,D003510,2358
D006801,D003511,2472
D006801,D003513,5203
D006801,D003520,34906
D006801,D003521,2022
D006801,D003524,7049
D006801,D003528,5319
D006801,D003536,2400
D006801,D003537,3537
D006801,D003545,11619
D006801,D003546,7506
D006801,D003550,29587
D006801,D003551,3069
D006801,D003553,2420
D006801,D003556,5875
D006801,D003558,6470
D006801,D003560,33074
D006801,D003561,10810
D006801,D003574,2114
D006801,D003576,3511
D006801,D003577,15501
D006801,D003581,13878
D006801,D003582,4304
D006801,D003584,5510
D006801,D003585,2356
D006801,D003586,20177
D006801,D003587,16145
D006801,D003588,4100
D006801,D003593,27202
D006801,D003594,8797
D006801,D003596,3809
D006801,D003598,12083
D006801,D003599,12675
D006801,D003600,13818
D006801,D003601,7387
D006801,D003602,18660
D006801,D003603,3328
D006801,D003604,10176
D006801,D003606,5618
D006801,D003608,2356
D006801,D003609,6512
D006801,D003611,4217
D006801,D003615,2104
D006801,D003617,3438
D006801,D003622,3887
D006801,D003623,3000
D006801,D003625,65062
D006801,D003626,4586
D006801,D003627,39466
D006801,D003628,3568
D006801,D003630,5108
D006801,D003631,4612
D006801,D003634,2537
D006801,D003638,22784
D006801,D003643,12616
D006801,D003644,4604
D006801,D003645,10744
D006801,D003646,12653
D006801,D003656,3579
D006801,D003657,68151
D006801,D003658,2075
D006801,D003659,6949
D006801,D003661,13003
D006801,D003663,8859
D006801,D003665,2607
D006801,D003666,2318
D006801,D003668,10159
D006801,D003672,5029
D006801,D003674,8954
D006801,D003676,3526
D006801,D003677,5018
D006801,D003679,7298
D006801,D003680,16293
D006801,D003681,7498
D006801,D003687,6363
D006801,D003688,3037
D006801,D003692,19810
D006801,D003693,6677
D006801,D003695,52577
D006801,D003697,3214
D006801,D003702,6976
D006801,D003704,40064
D006801,D003710,25741
D006801,D003711,7498
D006801,D003712,2894
D006801,D003713,23348
D006801,D003714,2630
D006801,D003715,7218
D006801,D003716,4465
D006801,D003717,2500
D006801,D003718,33683
D006801,D003720,5558
D006801,D003722,4773
D006801,D003723,5722
D006801,D003724,4205
D006801,D003726,2118
D006801,D003728,2215
D006801,D003729,17215
D006801,D003730,4016
D006801,D003731,35433
D006801,D003737,6131
D006801,D003738,4259
D006801,D003743,13267
D006801,D003748,2942
D006801,D003752,3233
D006801,D003753,3396
D006801,D003756,3650
D006801,D003757,2546
D006801,D003758,11957
D006801,D003760,2061
D006801,D003761,4062
D006801,D003762,3562
D006801,D003763,3497
D006801,D003764,10267
D006801,D003765,5855
D006801,D003766,8859
D006801,D003768,2409
D006801,D003773,13685
D006801,D003774,4237
D006801,D003776,6005
D006801,D003777,3197
D006801,D003778,4269
D006801,D003779,11423
D006801,D003781,5102
D006801,D003782,6837
D006801,D003786,6539
D006801,D003788,2376
D006801,D003792,2477
D006801,D003793,15957
D006801,D003799,8832
D006801,D003801,2733
D006801,D003802,2883
D006801,D003804,12699
D006801,D003807,2173
D006801,D003812,6756
D006801,D003813,9818
D006801,D003815,13064
D006801,D003817,2502
D006801,D003824,6232
D006801,D003828,3138
D006801,D003829,3250
D006801,D003830,6741
D006801,D003832,5242
D006801,D003841,12800
D006801,D003847,3699
D006801,D003849,2560
D006801,D003850,3007
D006801,D003851,2660
D006801,D003858,2133
D006801,D003863,83277
D006801,D003864,8031
D006801,D003865,22158
D006801,D003866,62440
D006801,D003867,6356
D006801,D003872,8540
D006801,D003873,2313
D006801,D003874,2467
D006801,D003875,11511
D006801,D003876,14819
D006801,D003877,12154
D006801,D003878,5037
D006801,D003879,14684
D006801,D003880,11354
D006801,D003881,6651
D006801,D003882,6679
D006801,D003884,4294
D006801,D003888,8484
D006801,D003891,2010
D006801,D003893,2018
D006801,D003894,3042
D006801,D003902,5467
D006801,D003903,2679
D006801,D003904,2036
D006801,D003906,42408
D006801,D003907,26345
D006801,D003911,9405
D006801,D003913,2541
D006801,D003919,4879
D006801,D003920,92528
D006801,D003921,4385
D006801,D003922,59448
D006801,D003924,92614
D006801,D003925,15968
D006801,D003926,2098
D006801,D003927,4520
D006801,D003928,18335
D006801,D003929,11348
D006801,D003930,18809
D006801,D003932,4085
D006801,D003933,13578
D006801,D003936,17978
D006801,D003937,397005
D006801,D003941,5375
D006801,D003951,32574
D006801,D003952,31419
D006801,D003953,7768
D006801,D003955,7915
D006801,D003956,4629
D006801,D003964,11228
D006801,D003967,34900
D006801,D003968,6641
D006801,D003971,12977
D006801,D003972,2722
D006801,D003973,2185
D006801,D003975,10000
D006801,D003987,2161
D006801,D003994,2209
D006801,D004008,4062
D006801,D004032,79381
D006801,D004034,6935
D006801,D004035,8948
D006801,D004038,9468
D006801,D004039,4405
D006801,D004040,16177
D006801,D004041,25216
D006801,D004042,2505
D006801,D004043,8755
D006801,D004044,18089
D006801,D004046,5935
D006801,D004054,4135
D006801,D004056,2625
D006801,D004058,9399
D006801,D004059,11427
D006801,D004063,6029
D006801,D004064,11937
D006801,D004066,4205
D006801,D004067,2933
D006801,D004071,4936
D006801,D004075,2215
D006801,D004077,8544
D006801,D004106,8723
D006801,D004107,2139
D006801,D004108,8866
D006801,D004110,3130
D006801,D004121,4638
D006801,D004147,2182
D006801,D004151,4573
D006801,D004155,2106
D006801,D004164,11808
D006801,D004165,4989
D006801,D004168,2152
D006801,D004171,3980
D006801,D004172,4555
D006801,D004175,2594
D006801,D004176,5511
D006801,D004185,38605
D006801,D004187,2468
D006801,D004189,9936
D006801,D004190,12430
D006801,D004192,12547
D006801,D004193,11543
D006801,D004194,51135
D006801,D004195,82840
D006801,D004196,57775
D006801,D004197,8711
D006801,D004198,17281
D006801,D004199,4231
D006801,D004200,13038
D006801,D004202,5089
D006801,D004203,7154
D006801,D004204,20987
D006801,D004205,3093
D006801,D004209,3507
D006801,D004210,7474
D006801,D004211,9300
D006801,D004213,3136
D006801,D004215,2400
D006801,D004219,3806
D006801,D004220,5595
D006801,D004221,2008
D006801,D004224,3817
D006801,D004231,7230
D006801,D004232,20326
D006801,D004238,2513
D006801,D004239,3145
D006801,D004240,7913
D006801,D004241,2532
D006801,D004242,4968
D006801,D004243,3537
D006801,D004244,4255
D006801,D004245,8414
D006801,D004247,107993
D006801,D004248,2327
D006801,D004249,31720
D006801,D004250,3091
D006801,D004251,4621
D006801,D004252,42543
D006801,D004259,4459
D006801,D004260,24107
D006801,D004261,15095
D006801,D004262,6190
D006801,D004264,2268
D006801,D004265,4432
D006801,D004268,70886
D006801,D004269,25858
D006801,D004271,3900
D006801,D004272,14872
D006801,D004273,34411
D006801,D004274,5728
D006801,D004275,4500
D006801,D004276,2324
D006801,D004277,3894
D006801,D004279,43366
D006801,D004280,4364
D006801,D004281,3933
D006801,D004282,11731
D006801,D004283,5111
D006801,D004285,67127
D006801,D004292,15796
D006801,D004295,3984
D006801,D004298,21138
D006801,D004300,3142
D006801,D004304,3045
D006801,D004305,171712
D006801,D004306,5874
D006801,D004307,18052
D006801,D004311,133877
D006801,D004314,21360
D006801,D004317,33830
D006801,D004318,6054
D006801,D004322,35679
D006801,D004325,5740
D006801,D004326,4869
D006801,D004327,2004
D006801,D004330,5606
D006801,D004331,5866
D006801,D004332,2791
D006801,D004333,3120
D006801,D004334,78871
D006801,D004335,6502
D006801,D004337,13557
D006801,D004338,47746
D006801,D004339,5018
D006801,D004340,4787
D006801,D004341,39033
D006801,D004342,19835
D006801,D004343,3565
D006801,D004345,19932
D006801,D004346,2506
D006801,D004347,45187
D006801,D004348,4756
D006801,D004349,2431
D006801,D004351,28263
D006801,D004352,31870
D006801,D004353,19024
D006801,D004354,19416
D006801,D004355,12561
D006801,D004356,2252
D006801,D004357,30485
D006801,D004358,23393
D006801,D004359,134452
D006801,D004361,11288
D006801,D004363,16562
D006801,D004364,27542
D006801,D004365,14628
D006801,D004366,4906
D006801,D004369,5225
D006801,D004373,2177
D006801,D004374,7650
D006801,D004378,7926
D006801,D004379,5844
D006801,D004380,2951
D006801,D004381,23473
D006801,D004384,2785
D006801,D004386,23156
D006801,D004387,2355
D006801,D004388,8040
D006801,D004391,13340
D006801,D004392,5166
D006801,D004396,18819
D006801,D004403,2692
D006801,D004404,3139
D006801,D004405,6201
D006801,D004407,5411
D006801,D004409,5312
D006801,D004410,6685
D006801,D004412,3318
D006801,D004415,7546
D006801,D004417,16618
D006801,D004420,2584
D006801,D004421,5234
D006801,D004423,5986
D006801,D004424,4268
D006801,D004427,8192
D006801,D004428,4681
D006801,D004429,2946
D006801,D004431,8747
D006801,D004432,11002
D006801,D004434,2295
D006801,D004435,18803
D006801,D004443,10029
D006801,D004444,5176
D006801,D004445,2249
D006801,D004446,2115
D006801,D004452,66693
D006801,D004453,3535
D006801,D004461,3870
D006801,D004463,6706
D006801,D004465,4335
D006801,D004467,7179
D006801,D004469,3547
D006801,D004470,4654
D006801,D004476,2941
D006801,D004485,9200
D006801,D004487,24091
D006801,D004492,9282
D006801,D004493,13028
D006801,D004495,5305
D006801,D004496,5698
D006801,D004497,8830
D006801,D004498,2040
D006801,D004500,3075
D006801,D004501,32655
D006801,D004502,16853
D006801,D004503,17422
D006801,D004504,14993
D006801,D004506,20733
D006801,D004508,12628
D006801,D004509,17312
D006801,D004511,5720
D006801,D004512,2922
D006801,D004519,8125
D006801,D004520,2575
D006801,D004521,24399
D006801,D004522,41117
D006801,D004526,8123
D006801,D004531,2815
D006801,D004532,5938
D006801,D004533,2243
D006801,D004534,8636
D006801,D004535,2696
D006801,D004542,3581
D006801,D004547,3422
D006801,D004548,16508
D006801,D004549,3391
D006801,D004550,6042
D006801,D004551,10356
D006801,D004552,2088
D006801,D004553,6570
D006801,D004554,11447
D006801,D004556,2291
D006801,D004558,30382
D006801,D004560,5555
D006801,D004561,3427
D006801,D004562,152234
D006801,D004563,6196
D006801,D004564,8970
D006801,D004565,10335
D006801,D004566,15531
D006801,D004567,10490
D006801,D004568,5564
D006801,D004569,103954
D006801,D004573,11479
D006801,D004574,8749
D006801,D004576,58776
D006801,D004577,2516
D006801,D004578,5069
D006801,D004579,3040
D006801,D004581,3143
D006801,D004582,4171
D006801,D004583,5339
D006801,D004584,2831
D006801,D004585,6686
D006801,D004586,16400
D006801,D004587,7663
D006801,D004589,2209
D006801,D004591,42470
D006801,D004594,25676
D006801,D004596,8984
D006801,D004597,3253
D006801,D004598,3464
D006801,D004599,15938
D006801,D004608,4697
D006801,D004617,11002
D006801,D004618,4401
D006801,D004620,2579
D006801,D004621,25106
D006801,D004622,16703
D006801,D004624,9895
D006801,D004625,2859
D006801,D004630,35167
D006801,D004632,30953
D006801,D004634,4411
D006801,D004635,9663
D006801,D004636,46349
D006801,D004637,2150
D006801,D004638,9022
D006801,D004641,15433
D006801,D004644,46675
D006801,D004645,14118
D006801,D004646,5782
D006801,D004650,3395
D006801,D004651,31409
D006801,D004653,3800
D006801,D004655,4292
D006801,D004656,3993
D006801,D004660,12708
D006801,D004675,2039
D006801,D004676,2604
D006801,D004677,3158
D006801,D004679,2112
D006801,D004681,2475
D006801,D004691,6235
D006801,D004696,7335
D006801,D004697,16345
D006801,D004699,3678
D006801,D004700,8514
D006801,D004702,5735
D006801,D004703,2085
D006801,D004704,3481
D006801,D004705,12730
D006801,D004714,2995
D006801,D004715,17808
D006801,D004716,2276
D006801,D004717,19321
D006801,D004720,2833
D006801,D004721,14466
D006801,D004723,4041
D006801,D004724,42503
D006801,D004727,9229
D006801,D004728,3999
D006801,D004730,53449
D006801,D004731,7797
D006801,D004733,6437
D006801,D004734,36705
D006801,D004735,2515
D006801,D004739,61811
D006801,D004742,5823
D006801,D004748,2813
D006801,D004750,15496
D006801,D004751,5500
D006801,D004755,7680
D006801,D004756,6351
D006801,D004761,6478
D006801,D004768,5788
D006801,D004769,3213
D006801,D004770,4449
D006801,D004775,3933
D006801,D004777,26856
D006801,D004779,3846
D006801,D004781,51104
D006801,D004782,9525
D006801,D004783,2681
D006801,D004784,23624
D006801,D004785,12794
D006801,D004787,6475
D006801,D004789,48192
D006801,D004790,9171
D006801,D004791,55977
D006801,D004792,4534
D006801,D004795,3252
D006801,D004796,10324
D006801,D004797,87650
D006801,D004798,10470
D006801,D004802,11740
D006801,D004803,2663
D006801,D004804,15353
D006801,D004806,4210
D006801,D004809,2775
D006801,D004812,28618
D006801,D004813,8757
D006801,D004814,3795
D006801,D004815,12503
D006801,D004817,12953
D006801,D004820,2400
D006801,D004822,3936
D006801,D004824,3574
D006801,D004825,2073
D006801,D004827,58449
D006801,D004828,7519
D006801,D004829,2442
D006801,D004830,3912
D006801,D004831,2503
D006801,D004832,2818
D006801,D004833,9996
D006801,D004837,26315
D006801,D004838,4270
D006801,D004843,2180
D006801,D004844,4022
D006801,D004847,46869
D006801,D004848,33222
D006801,D004852,2250
D006801,D004854,20038
D006801,D004856,14953
D006801,D004864,11673
D006801,D004865,3875
D006801,D004866,7972
D006801,D004867,81145
D006801,D004868,18678
D006801,D004869,7953
D006801,D004890,9414
D006801,D004892,2418
D006801,D004893,2812
D006801,D004899,7474
D006801,D004900,2333
D006801,D004903,2447
D006801,D004905,2879
D006801,D004906,6219
D006801,D004907,2565
D006801,D004909,3598
D006801,D004910,14581
D006801,D004912,81579
D006801,D004913,3228
D006801,D004915,3598
D006801,D004917,8381
D006801,D004920,7746
D006801,D004921,16938
D006801,D004926,48198
D006801,D004927,17878
D006801,D004930,3578
D006801,D004931,5589
D006801,D004932,11656
D006801,D004933,2946
D006801,D004935,8875
D006801,D004937,2574
D006801,D004938,40880
D006801,D004939,3188
D006801,D004940,7270
D006801,D004941,5078
D006801,D004942,4382
D006801,D004943,5896
D006801,D004944,2951
D006801,D004945,12480
D006801,D004947,32744
D006801,D004948,2345
D006801,D004950,4736
D006801,D004952,3803
D006801,D004954,9369
D006801,D004955,8977
D006801,D004958,35416
D006801,D004964,4872
D006801,D004965,4861
D006801,D004966,2865
D006801,D004967,36881
D006801,D004970,5093
D006801,D004977,3031
D006801,D004983,5742
D006801,D004987,2971
D006801,D004989,7371
D006801,D004990,2459
D006801,D004992,38414
D006801,D004993,8630
D006801,D004995,4996
D006801,D004997,5731
D006801,D005002,6761
D006801,D005005,2994
D006801,D005006,48791
D006801,D005047,13791
D006801,D005053,2494
D006801,D005057,3530
D006801,D005060,62584
D006801,D005062,9175
D006801,D005064,2539
D006801,D005065,6647
D006801,D005066,5832
D006801,D005069,90941
D006801,D005071,25335
D006801,D005072,11654
D006801,D005073,8747
D006801,D005074,11746
D006801,D005075,23240
D006801,D005076,5337
D006801,D005078,3946
D006801,D005079,2577
D006801,D005080,52761
D006801,D005081,29617
D006801,D005082,44586
D006801,D005089,3460
D006801,D005091,33303
D006801,D005094,5369
D006801,D005098,2684
D006801,D005102,11512
D006801,D005103,2369
D006801,D005104,10866
D006801,D005106,3223
D006801,D005107,2573
D006801,D005108,2455
D006801,D005109,18396
D006801,D005110,8151
D006801,D005112,9356
D006801,D005113,2264
D006801,D005117,4231
D006801,D005119,2604
D006801,D005120,2206
D006801,D005121,13603
D006801,D005122,7455
D006801,D005123,22012
D006801,D005124,4550
D006801,D005128,31181
D006801,D005129,3890
D006801,D005131,10423
D006801,D005132,2996
D006801,D005133,20510
D006801,D005134,10205
D006801,D005136,7064
D006801,D005139,6334
D006801,D005141,5985
D006801,D005142,3965
D006801,D005143,11225
D006801,D005145,33659
D006801,D005146,3494
D006801,D005147,8301
D006801,D005148,6156
D006801,D005149,10137
D006801,D005151,5650
D006801,D005152,6058
D006801,D005153,7476
D006801,D005154,6870
D006801,D005157,5209
D006801,D005158,10511
D006801,D005160,4287
D006801,D005163,20874
D006801,D005164,4135
D006801,D005165,5671
D006801,D005167,3738
D006801,D005169,13788
D006801,D005170,2614
D006801,D005176,2373
D006801,D005178,6720
D006801,D005180,8270
D006801,D005181,7350
D006801,D005184,2864
D006801,D005185,2477
D006801,D005187,8813
D006801,D005188,15653
D006801,D005189,23535
D006801,D005190,63730
D006801,D005191,16319
D006801,D005192,20885
D006801,D005193,11815
D006801,D005194,52859
