src,dest,weight
D005109,D002460,2026
D005109,D002465,2917
D005109,D002470,1209
D005109,D002478,6826
D005109,D003094,6112
D005109,D004195,1049
D005109,D004730,1273
D005109,D004847,1184
D005110,D000328,1716
D005110,D000818,16033
D005110,D001692,1046
D005110,D001921,1232
D005110,D002118,2931
D005110,D002462,1175
D005110,D002478,1624
D005110,D004285,1297
D005110,D004298,1030
D005112,D000293,1412
D005112,D000328,3105
D005112,D000368,1689
D005112,D000818,3136
D005112,D002648,1317
D005112,D004285,1796
D005115,D002648,1016
D005117,D000328,1644
D005117,D000368,1466
D005117,D001145,1668
D005117,D004562,2505
D005120,D000328,1221
D005121,D000293,2333
D005121,D000328,4544
D005121,D000368,2789
D005121,D000818,9090
D005121,D002642,1128
D005121,D002648,1822
D005122,D000328,2235
D005122,D000368,1828
D005122,D000818,2587
D005123,D000293,1653
D005123,D000328,3825
D005123,D000368,2422
D005123,D000818,15062
D005123,D001082,1016
D005123,D001921,1299
D005123,D002648,1713
D005123,D003315,1829
D005124,D000015,1611
D005124,D000328,1060
D005124,D000818,1150
D005124,D002648,1083
D005126,D002057,1541
D005128,D000293,4440
D005128,D000328,8886
D005128,D000368,5661
D005128,D000369,1211
D005128,D000818,4272
D005128,D002386,1376
D005128,D002387,1189
D005128,D002648,4849
D005128,D002675,2898
D005128,D003315,1570
D005128,D003937,1567
D005128,D005123,2520
D005129,D000328,1430
D005131,D000293,2566
D005131,D000328,3984
D005131,D000368,1505
D005131,D000818,1212
D005131,D002648,2473
D005131,D002675,1285
D005132,D000328,1086
D005133,D000293,3065
D005133,D000328,8705
D005133,D000368,2134
D005133,D000818,5244
D005133,D001288,2827
D005133,D001921,1042
D005133,D002415,1375
D005133,D002648,2247
D005133,D002675,1209
D005133,D004569,1835
D005133,D004585,2123
D005134,D000293,1270
D005134,D000328,2702
D005134,D000368,2061
D005134,D000818,1345
D005134,D002648,1885
D005134,D002675,1707
D005134,D003937,1223
D005136,D000328,1737
D005136,D000368,1227
D005136,D000595,1758
D005136,D000818,9654
D005136,D001483,1369
D005136,D002417,1310
D005136,D002478,1067
D005139,D000293,1041
D005139,D000328,1654
D005139,D002648,1457
D005141,D000328,2134
D005141,D000368,1465
D005142,D000328,1213
D005142,D000368,1608
D005142,D002280,1041
D005143,D000293,1380
D005143,D000328,3500
D005143,D000368,2279
D005143,D000818,1358
D005143,D001763,1147
D005143,D002648,1304
D005143,D005141,1386
D005145,D000015,2602
D005145,D000293,6096
D005145,D000328,12218
D005145,D000368,3246
D005145,D000704,1171
D005145,D000818,2666
D005145,D001288,1064
D005145,D001921,1397
D005145,D001931,1381
D005145,D002508,3140
D005145,D002648,4840
D005145,D002675,2598
D005145,D003937,1094
D005145,D004954,1005
D005146,D000293,1104
D005146,D000328,1394
D005146,D002648,1053
D005147,D000293,2214
D005147,D000328,2712
D005147,D000818,1001
D005147,D002508,1917
D005147,D002648,2327
D005147,D002675,1116
D005147,D005145,1063
D005148,D000328,2587
D005148,D000368,1113
D005148,D003937,1115
D005149,D000293,2404
D005149,D000328,5312
D005149,D000339,1163
D005149,D001288,1311
D005149,D002648,1556
D005149,D004644,4138
D005149,D005145,1383
D005151,D000293,1258
D005151,D000328,2171
D005151,D002648,1110
D005152,D000328,2550
D005152,D000368,1221
D005152,D004576,1515
D005153,D000328,2344
D005153,D000368,2177
D005153,D002280,1222
D005154,D000293,1169
D005154,D000328,2935
D005154,D000368,1821
D005154,D000818,2130
D005157,D000293,1014
D005157,D000328,2498
D005157,D000368,1161
D005158,D000293,2078
D005158,D000328,4415
D005158,D000368,2356
D005158,D002648,1701
D005158,D005154,2500
D005163,D000223,1053
D005163,D000293,6042
D005163,D000328,10986
D005163,D000367,1296
D005163,D000368,5122
D005163,D000369,1906
D005163,D000704,1556
D005163,D002648,2851
D005163,D002675,1012
D005163,D003430,1620
D005163,D003863,1079
D005164,D000818,1238
D005164,D002836,1748
D005165,D000328,2158
D005167,D000328,1151
D005169,D000293,1956
D005169,D000328,3728
D005169,D000368,1611
D005169,D000818,2520
D005169,D000941,1441
D005169,D001777,1267
D005169,D001779,1183
D005169,D001780,1230
D005169,D002648,1876
D005169,D002675,1190
D005169,D005164,1715
D005170,D000818,1282
D005178,D000293,1143
D005178,D000328,1875
D005178,D002648,1629
D005178,D003479,1046
D005179,D004497,1099
D005180,D000328,1025
D005180,D001291,1041
D005180,D002983,1176
D005180,D003479,2095
D005180,D004501,2246
D005180,D004504,1103
D005181,D001291,1783
D005181,D002983,1171
D005181,D003479,1590
D005181,D004506,1728
D005181,D004508,2255
D005181,D004511,1040
D005182,D000818,1274
D005184,D000328,1471
D005187,D000328,3369
D005187,D000818,5213
D005188,D000293,1874
D005188,D000328,5372
D005188,D000368,4124
D005188,D000369,1486
D005188,D001943,1402
D005188,D002648,1280
D005188,D003937,1131
D005189,D000293,2468
D005189,D000328,7481
D005189,D000368,5113
D005189,D000369,1701
D005189,D000465,1057
D005189,D000818,2005
D005189,D001943,1396
D005189,D002648,1683
D005189,D002675,1078
D005189,D003937,1936
D005189,D004797,1090
D005189,D005069,1073
D005189,D005188,6455
D005190,D000203,1229
D005190,D000223,5795
D005190,D000293,15253
D005190,D000328,22689
D005190,D000367,3034
D005190,D000368,11266
D005190,D000369,3167
D005190,D000437,1387
D005190,D001290,1737
D005190,D001291,2074
D005190,D001293,1540
D005190,D001294,3876
D005190,D001523,3029
D005190,D002648,17206
D005190,D002653,1063
D005190,D002657,1170
D005190,D002675,7000
D005190,D002908,1377
D005190,D003142,2739
D005190,D003220,1062
D005190,D003376,1005
D005190,D003430,1942
D005190,D003469,1156
D005190,D003625,1015
D005190,D003657,2858
D005190,D003863,1569
D005190,D004522,1164
D005190,D004644,1446
D005190,D004651,1154
D005191,D000293,6393
D005191,D000328,8650
D005191,D000367,3768
D005191,D000368,2864
D005191,D001208,1295
D005191,D001519,1259
D005191,D002648,5053
D005191,D002675,3099
D005191,D003430,1751
D005191,D003710,3464
D005191,D003906,2445
D005191,D004467,2131
D005191,D004522,2205
D005191,D004651,1387
D005191,D005006,1083
D005191,D005060,1009
D005191,D005190,1377
D005192,D000293,5271
D005192,D000328,9460
D005192,D000368,3702
D005192,D000369,1145
D005192,D002648,6244
D005192,D002675,3339
D005192,D004252,2096
D005192,D005190,1511
D005193,D000028,2965
D005193,D000293,4386
D005193,D000328,4963
D005193,D000349,1231
D005193,D000367,2037
D005193,D000569,2100
D005193,D001208,2896
D005193,D001290,1288
D005193,D001519,2030
D005193,D001695,1426
D005193,D001723,1638
D005193,D003267,8323
D005193,D003268,3075
D005193,D003270,1603
D005193,D003271,1291
D005193,D003276,1979
D005193,D003376,1039
D005193,D003695,2031
D005193,D003710,3893
D005193,D003906,5774
D005193,D004194,1737
D005193,D004467,2981
D005193,D004493,1203
D005193,D005060,1165
D005193,D005069,1897
D005193,D005191,1349
D005194,D000293,5591
D005194,D000328,13052
D005194,D000367,1664
D005194,D000368,9385
D005194,D000369,2332
D005194,D001291,4165
D005194,D001294,1152
D005194,D001315,2671
D005194,D001523,1452
D005194,D002170,1602
D005194,D002321,1064
D005194,D002648,4197
D005194,D002675,2567
D005194,D002908,1076
D005194,D002983,2762
D005194,D003142,1297
D005194,D003430,2019
D005194,D003479,2282
D005194,D003625,1237
D005194,D003695,1160
D005194,D003937,1199
D005194,D004501,1940
D005194,D004502,2269
D005194,D004503,1924
D005194,D004504,1177
D005194,D004739,3834
D005195,D000223,1053
D005195,D000293,2881
D005195,D000328,3164
D005195,D000368,1361
D005195,D002648,2471
D005195,D005191,1416
D005196,D000293,2866
D005196,D000328,2606
D005196,D002648,3065
D005196,D002675,1004
D005196,D005190,1588
D005201,D000328,1553
D005202,D001208,3592
D005202,D002681,2316
D005202,D003710,2430
D005202,D003906,3025
D005202,D004467,1550
D005202,D005193,1010
D005205,D000293,1097
D005205,D000328,3030
D005205,D000368,1796
D005210,D000818,2838
D005211,D000818,2868
D005211,D005210,1742
D005215,D000273,1499
D005215,D000293,2599
D005215,D000328,10417
D005215,D000368,4165
D005215,D000818,12553
D005215,D001786,9476
D005215,D001835,2467
D005215,D002648,1454
D005215,D002784,1526
D005215,D003920,1705
D005215,D003924,2837
D005215,D004032,1439
D005215,D004041,1221
D005215,D004435,2423
D005215,D004734,1053
D005216,D000818,1317
D005217,D000818,1106
D005219,D000293,1023
D005219,D000328,1495
D005219,D002648,1174
D005220,D000293,1730
D005220,D000328,3054
D005220,D002648,2157
D005220,D002675,1149
D005221,D000293,2536
D005221,D000328,10168
D005221,D000368,5403
D005221,D000369,1667
D005221,D000818,1394
D005221,D001007,1054
D005221,D003430,1162
D005221,D003863,2157
D005221,D005082,1249
D005223,D000818,3833
D005223,D002417,1065
D005223,D004032,1157
D005227,D000085,2025
D005227,D000273,3956
D005227,D000293,1543
D005227,D000328,5573
D005227,D000368,2479
D005227,D000595,1178
D005227,D000596,1784
D005227,D000818,34730
D005227,D000821,1507
D005227,D001095,1030
D005227,D001419,1108
D005227,D001426,1016
D005227,D001482,3819
D005227,D001692,1190
D005227,D001786,2135
D005227,D001835,2161
D005227,D001921,1708
D005227,D002247,2427
D005227,D002352,1369
D005227,D002417,3393
D005227,D002460,1240
D005227,D002462,2283
D005227,D002478,2105
D005227,D002621,1340
D005227,D002645,1001
D005227,D002648,1410
D005227,D002681,1041
D005227,D002784,5833
D005227,D002845,1295
D005227,D002849,5170
D005227,D002851,1448
D005227,D002855,3010
D005227,D003470,1497
D005227,D004032,3752
D005227,D004041,6344
D005227,D004269,5187
D005227,D004275,2516
D005227,D004281,1045
D005227,D004305,1192
D005227,D004734,1628
D005227,D004912,1125
D005227,D004926,1273
D005227,D004952,2106
D005227,D005215,1046
D005228,D000818,2280
D005228,D005227,1134
D005229,D000818,2196
D005230,D000273,2801
D005230,D000293,1369
D005230,D000328,6420
D005230,D000368,1670
D005230,D000818,13303
D005230,D001786,8708
D005230,D001835,1670
D005230,D002417,1634
D005230,D002784,3352
D005230,D003920,1080
D005230,D003924,1133
D005230,D004041,1299
D005230,D004285,1428
D005230,D004734,1495
D005230,D004837,1385
D005230,D005082,1089
D005230,D005215,1655
D005230,D005227,2378
D005231,D000328,1720
D005231,D000818,9073
D005231,D002784,1155
D005231,D004032,1193
D005231,D004041,2303
D005231,D004281,1152
D005231,D005227,3652
D005232,D000818,3211
D005232,D002417,1157
D005233,D000818,1442
D005234,D000293,1378
D005234,D000328,5038
D005234,D000368,2345
D005234,D000410,1284
D005234,D000818,6860
D005234,D001706,1484
D005234,D002648,1030
D005234,D004195,1194
D005239,D000223,1652
D005239,D000293,3677
D005239,D000328,7983
D005239,D000368,2470
D005239,D000679,1979
D005239,D000704,1422
D005239,D000818,7949
D005239,D001007,3788
D005239,D001008,1544
D005239,D001143,1468
D005239,D001294,1521
D005239,D001362,1584
D005239,D001522,2060
D005239,D001921,1137
D005239,D002648,2205
D005239,D003213,2279
D005239,D003214,2538
D005239,D004597,1347
D005239,D004644,1809
D005239,D005108,1456
D005240,D000293,5589
D005240,D000328,18333
D005240,D000368,17205
D005240,D000369,6819
D005240,D000465,2039
D005240,D000818,7004
D005240,D000971,1455
D005240,D001943,1364
D005240,D002648,3601
D005240,D002675,2263
D005240,D003131,1362
D005240,D003287,1700
D005240,D004195,1092
D005240,D004867,2880
D005241,D000818,3629
D005242,D000293,1335
D005242,D000328,3377
D005242,D000368,2961
D005242,D000369,1046
D005242,D001003,3003
D005242,D002648,1296
D005242,D003248,1155
D005243,D000208,1420
D005243,D000284,2588
D005243,D000293,7041
D005243,D000328,13402
D005243,D000367,1920
D005243,D000368,5625
D005243,D000369,1618
D005243,D000818,42291
D005243,D000821,2459
D005243,D000871,1534
D005243,D000900,3753
D005243,D001419,2904
D005243,D001426,1083
D005243,D001427,1167
D005243,D001431,1455
D005243,D001483,1432
D005243,D001644,1120
D005243,D001646,1771
D005243,D001647,1891
D005243,D001711,1008
D005243,D001826,1072
D005243,D001835,2345
D005243,D001938,1115
D005243,D002118,1109
D005243,D002353,1124
D005243,D002415,1284
D005243,D002417,6730
D005243,D002418,3140
D005243,D002432,1033
D005243,D002645,2132
D005243,D002648,8577
D005243,D002675,7807
D005243,D002784,1746
D005243,D002851,1371
D005243,D002855,1004
D005243,D003048,1098
D005243,D003106,2015
D005243,D003430,1012
D005243,D003457,1584
D005243,D003458,1198
D005243,D003470,1622
D005243,D003937,1069
D005243,D003967,6376
D005243,D004032,3291
D005243,D004041,1188
D005243,D004043,1282
D005243,D004044,1097
D005243,D004063,1399
D005243,D004064,1005
D005243,D004196,1971
D005243,D004269,2442
D005243,D004283,1230
D005243,D004285,3181
D005243,D004305,1053
D005243,D004352,1136
D005243,D004755,1667
D005243,D004797,2679
D005243,D004926,4417
D005243,D004927,2449
D005246,D000293,1579
D005246,D000328,5042
D005246,D000368,1016
D005246,D000465,1909
D005246,D000818,9025
D005246,D003198,2407
D005247,D000293,3376
D005247,D000328,5191
D005247,D000367,1029
D005247,D000368,1269
D005247,D000704,1482
D005247,D000818,31205
D005247,D000821,1124
D005247,D001068,1391
D005247,D001522,3909
D005247,D001786,1005
D005247,D001835,5253
D005247,D001921,1392
D005247,D002149,2293
D005247,D002417,1254
D005247,D002648,2427
D005247,D002675,1654
D005247,D002940,1755
D005247,D003216,1059
D005247,D003430,1020
D005247,D004032,3753
D005247,D004305,1415
D005247,D004327,1642
D005247,D004435,3376
D005247,D004734,1542
D005256,D000818,1331
D005256,D002415,1164
D005257,D004503,1005
D005260,D000001,1857
D005260,D000005,15462
D005260,D000006,4158
D005260,D000007,5258
D005260,D000008,4718
D005260,D000009,5142
D005260,D000013,17363
D005260,D000014,11531
D005260,D000015,24357
D005260,D000017,5807
D005260,D000018,1049
D005260,D000019,1320
D005260,D000020,2247
D005260,D000022,17590
D005260,D000024,1667
D005260,D000025,1349
D005260,D000026,6056
D005260,D000028,20051
D005260,D000029,6052
D005260,D000030,1013
D005260,D000031,1226
D005260,D000032,4498
D005260,D000033,2206
D005260,D000034,4110
D005260,D000037,2055
D005260,D000038,11070
D005260,D000041,4158
D005260,D000042,5727
D005260,D000044,1928
D005260,D000046,4590
D005260,D000054,2822
D005260,D000056,1738
D005260,D000058,10748
D005260,D000059,5517
D005260,D000061,2378
D005260,D000062,4094
D005260,D000063,16346
D005260,D000064,1891
D005260,D000065,1821
D005260,D000068258,4605
D005260,D000068298,1461
D005260,D000068338,1549
D005260,D000068579,1320
D005260,D000068677,1090
D005260,D000068698,1261
D005260,D000068800,2503
D005260,D000068818,1307
D005260,D000068877,2969
D005260,D000068878,3571
D005260,D000068879,2032
D005260,D000069,3660
D005260,D000069059,2614
D005260,D000069283,5107
D005260,D000069285,4317
D005260,D000069286,1489
D005260,D000069287,2332
D005260,D000069347,1387
D005260,D000069348,1253
D005260,D000069470,1210
D005260,D000069579,1261
D005260,D000077,5404
D005260,D000081,2035
D005260,D000082,5537
D005260,D000085,6033
D005260,D000086,2062
D005260,D000107,2360
D005260,D000109,9741
D005260,D000110,3807
D005260,D000111,2446
D005260,D000118,1727
D005260,D000124,7621
D005260,D000125,2951
D005260,D000135,5352
D005260,D000136,5125
D005260,D000138,5357
D005260,D000140,1163
D005260,D000141,1262
D005260,D000151,1138
D005260,D000152,5064
D005260,D000158,1750
D005260,D000159,1205
D005260,D000161,18858
D005260,D000162,1991
D005260,D000163,22561
D005260,D000172,4634
D005260,D000177,1301
D005260,D000179,1039
D005260,D000180,2379
D005260,D000196,1798
D005260,D000199,6690
D005260,D000200,15259
D005260,D000203,38343
D005260,D000206,4343
D005260,D000208,89981
D005260,D000209,2727
D005260,D000210,1184
D005260,D000212,3483
D005260,D000217,1176
D005260,D000220,1023
D005260,D000221,1024
D005260,D000222,14321
D005260,D000223,51043
D005260,D000224,1777
D005260,D000225,3495
D005260,D000227,1682
D005260,D000230,76516
D005260,D000231,2454
D005260,D000232,1820
D005260,D000233,2005
D005260,D000234,1237
D005260,D000236,25565
D005260,D000241,5272
D005260,D000242,11416
D005260,D000243,1505
D005260,D000244,3151
D005260,D000249,1094
D005260,D000251,4595
D005260,D000252,1180
D005260,D000254,3024
D005260,D000255,9338
D005260,D000256,4514
D005260,D000257,1189
D005260,D000262,3099
D005260,D000267,6152
D005260,D000273,27955
D005260,D000275,2640
D005260,D000276,12355
D005260,D000279,8116
D005260,D000280,11297
D005260,D000281,5788
D005260,D000282,3904
D005260,D000283,1743
D005260,D000284,57500
D005260,D000286,1423
D005260,D000287,15905
D005260,D000288,1159
D005260,D000290,1428
D005260,D000291,1914
D005260,D000292,4717
D005260,D000293,1322675
D005260,D000294,18588
D005260,D000297,8277
D005260,D000300,2509
D005260,D000302,3780
D005260,D000305,21291
D005260,D000306,2614
D005260,D000307,2436
D005260,D000308,1260
D005260,D000309,2322
D005260,D000310,10966
D005260,D000311,14312
D005260,D000312,4103
D005260,D000313,1530
D005260,D000315,7188
D005260,D000316,3251
D005260,D000317,3481
D005260,D000318,5444
D005260,D000319,13458
D005260,D000324,15947
D005260,D000327,1476
D005260,D000328,3237951
D005260,D000329,2651
D005260,D000330,4020
D005260,D000336,6167
D005260,D000337,1507
D005260,D000339,18596
D005260,D000341,1322
D005260,D000342,7522
D005260,D000344,3890
D005260,D000347,1185
D005260,D000349,6156
D005260,D000359,2843
D005260,D000361,2153
D005260,D000365,2856
D005260,D000367,265445
D005260,D000368,1991509
D005260,D000369,602813
D005260,D000372,3124
D005260,D000374,14621
D005260,D000375,88738
D005260,D000379,1844
D005260,D000380,3019
D005260,D000382,2133
D005260,D000383,4279
D005260,D000388,2829
D005260,D000393,5511
D005260,D000395,2747
D005260,D000397,3558
D005260,D000401,1399
D005260,D000402,7370
D005260,D000403,5307
D005260,D000407,1888
D005260,D000409,2739
D005260,D000410,12412
D005260,D000413,1876
D005260,D000416,2897
D005260,D000418,4881
D005260,D000419,7596
D005260,D000420,4497
D005260,D000428,35195
D005260,D000429,1342
D005260,D000431,19786
D005260,D000432,1278
D005260,D000434,2077
D005260,D000435,4825
D005260,D000437,29934
D005260,D000438,1131
D005260,D000444,1123
D005260,D000447,1595
D005260,D000450,8412
D005260,D000451,1202
D005260,D000465,40139
D005260,D000469,16999
D005260,D000470,2459
D005260,D000471,1134
D005260,D000477,1764
D005260,D000483,38232
D005260,D000485,12797
D005260,D000488,2113
D005260,D000493,1965
D005260,D000497,1308
D005260,D000505,4726
D005260,D000506,1453
D005260,D000509,8130
D005260,D000510,1873
D005260,D000511,1471
D005260,D000513,2116
D005260,D000515,2896
D005260,D000527,2095
D005260,D000529,4609
D005260,D000531,3826
D005260,D000533,1561
D005260,D000535,2260
D005260,D000536,1060
D005260,D000539,3894
D005260,D000540,1720
D005260,D000542,1103
D005260,D000544,31027
D005260,D000547,1072
D005260,D000550,2130
D005260,D000552,1217
D005260,D000553,18802
D005260,D000554,6471
D005260,D000556,4898
D005260,D000562,1033
D005260,D000564,1598
D005260,D000568,9300
D005260,D000577,3762
D005260,D000583,1297
D005260,D000584,1420
D005260,D000588,2904
D005260,D000592,2299
D005260,D000595,37485
D005260,D000596,16680
D005260,D000617,1612
D005260,D000622,1671
D005260,D000626,1401
D005260,D000628,1360
D005260,D000632,1077
D005260,D000634,1378
D005260,D000636,1120
D005260,D000637,2925
D005260,D000638,2936
D005260,D000639,2820
D005260,D000641,3751
D005260,D000644,2168
D005260,D000647,2756
D005260,D000649,7075
D005260,D000650,5389
D005260,D000653,15967
D005260,D000658,4262
D005260,D000661,2426
D005260,D000662,1458
D005260,D000666,4372
D005260,D000667,4481
D005260,D000671,8003
D005260,D000673,1583
D005260,D000674,1014
D005260,D000679,5816
D005260,D000681,4283
D005260,D000682,2630
D005260,D000685,1500
D005260,D000686,7519
D005260,D000690,6286
D005260,D000693,1243
D005260,D000697,5665
D005260,D000698,5838
D005260,D000700,13520
D005260,D000701,14047
D005260,D000704,112484
D005260,D000707,5863
D005260,D000713,1921
D005260,D000714,13213
D005260,D000726,1804
D005260,D000728,11010
D005260,D000730,2712
D005260,D000732,1170
D005260,D000735,4330
D005260,D000739,1826
D005260,D000740,17764
D005260,D000741,5918
D005260,D000743,3949
D005260,D000744,2468
D005260,D000747,4679
D005260,D000748,1297
D005260,D000752,1578
D005260,D000755,7908
D005260,D000757,2134
D005260,D000758,13726
D005260,D000759,1359
D005260,D000762,2862
D005260,D000765,2353
D005260,D000766,2837
D005260,D000767,7485
D005260,D000768,16830
D005260,D000769,5571
D005260,D000771,4966
D005260,D000772,6292
D005260,D000773,11721
D005260,D000775,6086
D005260,D000776,3161
D005260,D000777,4229
D005260,D000779,12664
D005260,D000782,6279
D005260,D000783,7083
D005260,D000784,7332
D005260,D000785,1103
D005260,D000786,4237
D005260,D000787,14116
D005260,D000789,4760
D005260,D000790,3611
D005260,D000792,23359
D005260,D000795,1325
D005260,D000798,1401
D005260,D000799,2203
D005260,D000800,7633
D005260,D000804,7953
D005260,D000806,10393
D005260,D000808,1243
D005260,D000814,2024
D005260,D000818,1230456
D005260,D000819,1550
D005260,D000821,14162
D005260,D000822,6782
D005260,D000824,7866
D005260,D000825,1954
D005260,D000827,1983
D005260,D000829,3297
D005260,D000830,2153
D005260,D000831,38392
D005260,D000833,3184
D005260,D000835,4156
D005260,D000836,1979
D005260,D000842,3644
D005260,D000843,6188
D005260,D000844,1464
D005260,D000848,1912
D005260,D000852,3296
D005260,D000855,1917
D005260,D000856,8929
D005260,D000857,1894
D005260,D000858,2045
D005260,D000860,14554
D005260,D000863,1879
D005260,D000867,3671
D005260,D000869,1605
D005260,D000871,4157
D005260,D000882,9400
D005260,D000884,1717
D005260,D000885,1178
D005260,D000886,23768
D005260,D000888,4086
D005260,D000889,9034
D005260,D000890,10238
D005260,D000891,3832
D005260,D000892,1379
D005260,D000893,22299
D005260,D000894,20778
D005260,D000897,5185
D005260,D000900,68825
D005260,D000903,7269
D005260,D000904,1371
D005260,D000906,22854
D005260,D000907,18697
D005260,D000908,1270
D005260,D000909,2804
D005260,D000911,49109
D005260,D000912,3043
D005260,D000913,5946
D005260,D000914,26419
D005260,D000915,1418
D005260,D000917,17489
D005260,D000918,10771
D005260,D000920,1657
D005260,D000921,2064
D005260,D000924,5207
D005260,D000925,23406
D005260,D000927,18597
D005260,D000928,13941
D005260,D000929,3809
D005260,D000931,1424
D005260,D000932,4010
D005260,D000933,1951
D005260,D000935,11613
D005260,D000936,6294
D005260,D000937,4287
D005260,D000938,2349
D005260,D000939,11014
D005260,D000941,13622
D005260,D000942,9916
D005260,D000943,2848
D005260,D000945,2712
D005260,D000946,1506
D005260,D000947,2526
D005260,D000949,5417
D005260,D000951,13988
D005260,D000953,3295
D005260,D000954,6232
D005260,D000956,7864
D005260,D000959,23323
D005260,D000960,4491
D005260,D000961,4165
D005260,D000962,5888
D005260,D000963,1591
D005260,D000964,8210
D005260,D000970,71644
D005260,D000971,73898
D005260,D000972,8897
D005260,D000974,7648
D005260,D000975,17192
D005260,D000978,4186
D005260,D000981,2481
D005260,D000983,1341
D005260,D000987,3771
D005260,D000990,2775
D005260,D000991,1519
D005260,D000995,11195
D005260,D000998,19259
D005260,D001000,1011
D005260,D001001,2995
D005260,D001002,1424
D005260,D001003,9011
D005260,D001004,1795
D005260,D001005,3047
D005260,D001006,1311
D005260,D001007,37160
D005260,D001008,17126
D005260,D001010,1283
D005260,D001011,14508
D005260,D001012,7671
D005260,D001013,11095
D005260,D001014,8074
D005260,D001015,1288
D005260,D001017,3479
D005260,D001018,6358
D005260,D001019,3667
D005260,D001021,12556
D005260,D001022,6543
D005260,D001024,10160
D005260,D001026,23763
D005260,D001027,6312
D005260,D001034,6146
D005260,D001037,3757
D005260,D001049,2439
D005260,D001053,3358
D005260,D001054,1596
D005260,D001055,3873
D005260,D001057,6572
D005260,D001058,1804
D005260,D001062,5443
D005260,D001063,1533
D005260,D001064,8488
D005260,D001065,2463
D005260,D001066,2659
D005260,D001067,1422
D005260,D001068,7926
D005260,D001070,1001
D005260,D001071,2286
D005260,D001072,1195
D005260,D001076,1964
D005260,D001082,3115
D005260,D001095,2836
D005260,D001096,1184
D005260,D001110,1061
D005260,D001111,1102
D005260,D001118,4478
D005260,D001120,8718
D005260,D001127,3419
D005260,D001130,2363
D005260,D001132,14088
D005260,D001134,2060
D005260,D001139,1764
D005260,D001141,3825
D005260,D001143,14951
D005260,D001145,21026
D005260,D001146,1327
D005260,D001151,2140
D005260,D001152,1220
D005260,D001154,1440
D005260,D001157,11921
D005260,D001158,17345
D005260,D001160,2130
D005260,D001161,17404
D005260,D001162,1343
D005260,D001164,5075
D005260,D001165,3877
D005260,D001166,4049
D005260,D001167,1696
D005260,D001168,10500
D005260,D001169,2174
D005260,D001170,4367
D005260,D001171,5240
D005260,D001172,40955
D005260,D001174,3898
D005260,D001175,2366
D005260,D001178,3411
D005260,D001182,10185
D005260,D001185,2110
D005260,D001186,1788
D005260,D001189,4006
D005260,D001194,1917
D005260,D001195,1027
D005260,D001196,1973
D005260,D001201,6491
D005260,D001202,5648
D005260,D001205,8704
D005260,D001208,5026
D005260,D001210,1475
D005260,D001213,4561
D005260,D001215,1440
D005260,D001219,10355
D005260,D001224,4083
D005260,D001228,4399
D005260,D001230,1290
D005260,D001232,1500
D005260,D001237,2128
D005260,D001238,3782
D005260,D001239,2304
D005260,D001241,16227
D005260,D001244,1544
D005260,D001245,3864
D005260,D001249,50439
D005260,D001250,1086
D005260,D001251,3046
D005260,D001253,4373
D005260,D001254,6269
D005260,D001259,3138
D005260,D001260,1066
D005260,D001261,2115
D005260,D001262,2358
D005260,D001265,8762
D005260,D001268,1624
D005260,D001274,1065
D005260,D001281,21539
D005260,D001282,2545
D005260,D001283,3025
D005260,D001284,14325
D005260,D001285,7491
D005260,D001288,39535
D005260,D001289,13118
D005260,D001290,21961
D005260,D001291,37342
D005260,D001292,1293
D005260,D001293,5639
D005260,D001294,47237
D005260,D001299,5659
D005260,D001300,1208
D005260,D001301,5678
D005260,D001303,3208
D005260,D001306,2143
D005260,D001307,11385
D005260,D001309,7527
D005260,D001314,1195
D005260,D001315,30280
D005260,D001317,6060
D005260,D001321,9053
D005260,D001322,1386
D005260,D001323,28518
D005260,D001324,5224
D005260,D001327,16405
D005260,D001330,1582
D005260,D001331,2666
D005260,D001334,6960
D005260,D001335,1340
D005260,D001336,1552
D005260,D001340,1339
D005260,D001341,8542
D005260,D001342,3764
D005260,D001343,1830
D005260,D001344,17837
D005260,D001345,10740
D005260,D001362,4877
D005260,D001364,9225
D005260,D001365,8325
D005260,D001366,1068
D005260,D001369,9096
D005260,D001370,1087
D005260,D001374,1656
D005260,D001379,6849
D005260,D001381,1153
D005260,D001391,1249
D005260,D001402,18316
D005260,D001415,1955
D005260,D001416,7551
D005260,D001418,1342
D005260,D001419,12764
D005260,D001421,1668
D005260,D001422,1784
D005260,D001424,23458
D005260,D001425,2100
D005260,D001426,9278
D005260,D001427,3722
D005260,D001428,4952
D005260,D001431,5123
D005260,D001437,4480
D005260,D001439,1443
D005260,D001452,1193
D005260,D001458,4342
D005260,D001459,4484
D005260,D001463,2457
D005260,D001464,1235
D005260,D001466,3760
D005260,D001471,2862
D005260,D001479,4407
D005260,D001480,2481
D005260,D001481,3313
D005260,D001483,54943
D005260,D001485,6023
D005260,D001488,2770
D005260,D001491,1744
D005260,D001494,1760
D005260,D001499,5062
D005260,D001500,5318
D005260,D001504,1227
D005260,D001507,1607
D005260,D001510,1493
D005260,D001512,1060
D005260,D001513,1072
D005260,D001516,1807
D005260,D001517,2584
D005260,D001519,7108
D005260,D001521,11968
D005260,D001522,25277
D005260,D001523,55600
D005260,D001526,1241
D005260,D001528,4211
D005260,D001530,6354
D005260,D001549,5451
D005260,D001551,1328
D005260,D001552,2598
D005260,D001554,1110
D005260,D001557,1125
