src,dest,weight
D007090,D006801,26911
D007090,D007089,16885
D007091,D000328,28360
D007091,D000368,15537
D007091,D000465,14962
D007091,D000818,20187
D007091,D001921,13509
D007091,D001931,12333
D007091,D005260,41063
D007091,D006801,77023
D007093,D000818,21549
D007093,D005260,10108
D007093,D006801,19450
D007106,D000818,34791
D007106,D006801,19126
D007107,D006801,10958
D007108,D000818,22303
D007108,D006801,17696
D007109,D000818,12752
D007109,D006801,14234
D007111,D000818,26344
D007111,D005260,16050
D007111,D006801,31051
D007113,D000818,25024
D007113,D006801,21132
D007114,D000818,31281
D007114,D005260,15426
D007114,D006801,20833
D007116,D000818,10656
D007118,D006801,17055
D007122,D006801,13664
D007124,D000328,15202
D007124,D000368,11902
D007124,D000818,24290
D007124,D005260,27477
D007124,D006801,47294
D007136,D000818,14379
D007136,D005260,14747
D007136,D006801,31485
D007150,D000293,12805
D007150,D000328,52517
D007150,D000368,48063
D007150,D000369,20164
D007150,D000818,132590
D007150,D000911,13478
D007150,D001921,13371
D007150,D001943,10632
D007150,D002454,11671
D007150,D002478,18387
D007150,D004195,12046
D007150,D005260,111126
D007150,D006801,152991
D007153,D006801,11713
D007155,D006801,13775
D007165,D000818,12823
D007165,D006801,19729
D007166,D000328,25503
D007166,D000368,10947
D007166,D000818,20506
D007166,D005260,36543
D007166,D006084,12270
D007166,D006801,67941
D007167,D000818,13494
D007167,D006801,28054
D007172,D006801,15272
D007180,D006801,16453
D007182,D005260,10656
D007182,D006801,17564
D007194,D000293,15754
D007194,D000328,25114
D007194,D002648,14629
D007194,D002675,10447
D007194,D005260,37170
D007194,D006801,66393
D007198,D006801,12125
D007202,D000818,15053
D007202,D006801,16738
D007206,D006801,10863
D007211,D000818,21103
D007211,D006801,20105
D007213,D000818,17121
D007213,D006801,10672
D007221,D006801,16780
D007223,D000208,16067
D007223,D000293,252974
D007223,D000328,182762
D007223,D000367,54576
D007223,D000368,76693
D007223,D000369,24274
D007223,D000818,28338
D007223,D000900,14574
D007223,D001921,11883
D007223,D001942,13566
D007223,D002648,397660
D007223,D002657,14667
D007223,D002675,414574
D007223,D003430,13345
D007223,D003937,22686
D007223,D005260,391276
D007223,D005500,41203
D007223,D006330,14140
D007223,D006801,690573
D007226,D005260,17492
D007226,D006801,24361
D007227,D006801,12687
D007230,D005260,10735
D007230,D006801,16051
D007231,D000015,12864
D007231,D000293,101635
D007231,D000328,131762
D007231,D000367,27604
D007231,D000368,32627
D007231,D000369,10172
D007231,D000818,23523
D007231,D001724,24322
D007231,D001942,14879
D007231,D002585,10914
D007231,D002648,134309
D007231,D002675,140339
D007231,D003937,13989
D007231,D005260,324955
D007231,D005312,11437
D007231,D005333,10659
D007231,D005500,25017
D007231,D005865,28553
D007231,D006330,12644
D007231,D006801,531153
D007231,D007223,222232
D007231,D007226,19353
D007231,D007230,15693
D007232,D005260,17085
D007232,D006801,35578
D007232,D007223,11564
D007232,D007231,35341
D007234,D005260,23787
D007234,D006801,45303
D007234,D007223,10073
D007234,D007231,44245
D007235,D006801,18611
D007235,D007231,18191
D007239,D005260,10778
D007239,D006801,29787
D007246,D006801,10982
D007247,D000328,12093
D007247,D005260,25358
D007247,D006801,23080
D007248,D006801,17326
D007249,D000328,15625
D007249,D000368,11164
D007249,D000818,60626
D007249,D005260,33641
D007249,D006801,78713
D007251,D000328,10385
D007251,D005260,12345
D007251,D006801,41033
D007252,D006801,15930
D007252,D007251,11144
D007258,D006801,31366
D007262,D000328,19455
D007262,D000368,14243
D007262,D005260,27455
D007262,D006801,41397
D007263,D006801,18603
D007267,D000818,15387
D007267,D005260,13664
D007267,D006801,22689
D007273,D000818,11032
D007273,D005260,14399
D007273,D006801,18712
D007274,D000818,27769
D007275,D000284,11286
D007275,D000328,20518
D007275,D000368,11383
D007275,D000818,36381
D007275,D005260,34126
D007275,D006801,46573
D007276,D000818,15833
D007279,D000818,16861
D007279,D005260,13896
D007279,D006801,14905
D007297,D006801,15126
D007303,D000818,18655
D007306,D000818,26187
D007306,D006801,10302
D007313,D000818,23155
D007318,D006801,14333
D007328,D000293,12348
D007328,D000328,37749
D007328,D000368,14510
D007328,D000818,80119
D007328,D001786,55436
D007328,D003920,16074
D007328,D003922,14675
D007328,D003924,17810
D007328,D005260,59241
D007328,D005934,12890
D007328,D005947,29612
D007328,D005951,14481
D007328,D006801,99081
D007328,D007004,19773
D007333,D000328,13689
D007333,D000818,14655
D007333,D001786,12533
D007333,D003924,10579
D007333,D005260,21612
D007333,D006801,35157
D007333,D007328,17347
D007334,D000818,15973
D007334,D005260,13593
D007334,D006801,18469
D007348,D006801,21945
D007360,D005260,12562
D007360,D006801,20806
D007361,D006801,13132
D007362,D000328,11622
D007362,D000368,12109
D007362,D005260,18297
D007362,D006801,38765
D007363,D006801,10800
D007363,D007231,10020
D007371,D000818,33722
D007371,D002478,11671
D007371,D005260,21433
D007371,D006801,35123
D007372,D006801,13939
D007375,D000818,18171
D007375,D006801,21140
D007376,D000818,17538
D007376,D005260,11426
D007376,D006801,23876
D007388,D006801,11436
D007389,D005260,12433
D007389,D006801,16592
D007391,D006801,29914
D007395,D000818,10417
D007396,D006801,31481
D007398,D000293,13880
D007398,D000328,22867
D007398,D005260,35975
D007398,D006801,56633
D007400,D006801,38499
D007405,D006801,15389
D007406,D006801,13584
D007407,D000293,10379
D007407,D000328,22421
D007407,D000368,12064
D007407,D005260,31813
D007407,D006801,45308
D007408,D000818,22846
D007408,D005260,11099
D007408,D006801,23225
D007410,D006801,14649
D007413,D000818,36778
D007413,D005260,18494
D007413,D006801,35310
D007414,D006801,10507
D007415,D005260,12750
D007415,D006801,25494
D007416,D006801,11413
D007421,D000818,30488
D007421,D005260,17481
D007421,D006801,29018
D007422,D000818,38792
D007422,D005260,15493
D007422,D006801,37270
D007425,D000818,13891
D007427,D006801,11094
D007429,D000328,10338
D007429,D000368,11589
D007429,D005260,16416
D007429,D005901,10516
D007429,D006801,27057
D007430,D006801,14289
D007431,D005260,15263
D007431,D006801,27322
D007432,D006801,12320
D007438,D000818,11268
D007438,D001483,13245
D007438,D005091,11445
D007438,D006801,14529
D007442,D005260,12644
D007442,D006801,28863
D007455,D006801,13620
D007457,D000818,18531
D007457,D005260,16432
D007457,D006801,32206
D007473,D000818,24585
D007473,D006801,10128
D007492,D005260,10501
D007492,D006801,13887
D007494,D006801,11669
D007501,D000328,10331
D007501,D000818,23853
D007501,D005260,19642
D007501,D006801,39619
D007507,D006801,13681
D007511,D000368,10737
D007511,D000818,17737
D007511,D005260,16723
D007511,D006801,30863
D007515,D000818,25073
D007515,D006801,13975
D007515,D007328,16669
D007527,D000818,42633
D007527,D005260,17221
D007527,D006801,40083
D007538,D006801,10813
D007545,D000818,22151
D007557,D005260,12836
D007557,D006801,21439
D007558,D000293,11078
D007558,D000328,22144
D007558,D000368,16724
D007558,D005260,34624
D007558,D006801,58851
D007564,D000293,12770
D007564,D000328,32678
D007564,D000368,29059
D007564,D000369,10453
D007564,D000818,10572
D007564,D002648,11288
D007564,D005260,50686
D007564,D006801,86287
D007565,D006801,10946
D007583,D000818,13380
D007583,D005260,10142
D007583,D006801,16750
D007588,D006801,19329
D007592,D006801,21129
D007593,D006801,15932
D007596,D006801,11258
D007600,D006801,14659
D007603,D006801,22623
D007621,D000328,12404
D007621,D000818,11544
D007621,D002869,13782
D007621,D005260,25778
D007621,D006801,37355
D007633,D006801,15145
D007668,D000293,13192
D007668,D000328,33699
D007668,D000368,17628
D007668,D000818,141875
D007668,D001794,14083
D007668,D001921,10363
D007668,D002460,16768
D007668,D002648,12173
D007668,D003404,10378
D007668,D004285,15919
D007668,D005260,72862
D007668,D005919,14185
D007668,D006801,128860
D007668,D006973,11734
D007669,D006801,15667
D007674,D000328,18676
D007674,D000368,12583
D007674,D000818,15005
D007674,D005260,29214
D007674,D006801,66268
D007674,D007668,19231
D007676,D000328,31617
D007676,D000368,23183
D007676,D005260,43365
D007676,D006435,33402
D007676,D006801,80393
D007677,D005260,10587
D007677,D006801,17752
D007678,D000818,13821
D007678,D006801,14491
D007680,D000328,16290
D007680,D000368,18188
D007680,D002292,24616
D007680,D005260,29743
D007680,D006801,56348
D007684,D000818,13590
D007684,D006801,10063
D007694,D000818,17466
D007694,D005260,12153
D007694,D006801,25352
D007700,D000255,17152
D007700,D000328,21770
D007700,D000595,29506
D007700,D000596,10989
D007700,D000818,215138
D007700,D001483,17968
D007700,D001665,37390
D007700,D001667,13040
D007700,D001692,14463
D007700,D001921,14742
D007700,D002118,22147
D007700,D002384,15311
D007700,D002417,23611
D007700,D002455,10853
D007700,D002460,27538
D007700,D002462,19776
D007700,D002478,24700
D007700,D002851,11103
D007700,D003001,10679
D007700,D004247,14915
D007700,D004305,15611
D007700,D004591,12879
D007700,D004789,17102
D007700,D004791,10017
D007700,D004926,26964
D007700,D005260,50315
D007700,D005947,11166
D007700,D006801,129797
D007700,D006863,48229
D007700,D006868,12200
D007717,D006801,11432
D007718,D006801,15663
D007719,D000328,16841
D007719,D000368,11442
D007719,D005260,22639
D007719,D006801,40246
D007722,D000293,21308
D007722,D000328,40196
D007722,D000368,15257
D007722,D001291,10183
D007722,D003430,11087
D007722,D005260,55604
D007722,D006801,81970
D007723,D006801,11980
D007743,D005260,27616
D007743,D006801,25284
D007744,D005260,15568
D007744,D006801,15020
D007752,D005260,12487
D007752,D006801,12118
D007753,D006801,12104
D007770,D000818,21095
D007770,D006801,17003
D007773,D000818,16974
D007773,D006801,15791
D007774,D000818,27161
D007774,D002417,11751
D007774,D005260,34725
D007774,D006801,10816
D007802,D000328,10025
D007802,D005260,14595
D007802,D006801,29890
D007813,D005260,10408
D007813,D006801,15098
D007814,D000818,50136
D007814,D005260,11276
D007822,D005260,10763
D007822,D006801,24681
D007828,D006801,10084
D007830,D006801,14795
D007834,D006801,15287
D007839,D000328,23620
D007839,D000818,11312
D007839,D005260,30641
D007839,D006801,41730
D007854,D006801,12408
D007857,D006801,26136
D007858,D000818,15612
D007858,D005260,14520
D007858,D006801,37579
D007859,D006801,11911
D007866,D000328,22942
D007866,D000368,16404
D007866,D005260,27260
D007866,D006801,57821
D007883,D006801,11592
D007889,D005260,14517
D007889,D006801,16738
D007902,D000293,12756
D007902,D000328,28491
D007902,D000368,30442
D007902,D000369,12987
D007902,D005260,47644
D007902,D006801,65639
D007908,D000818,11344
D007908,D006801,11476
D007910,D006801,12256
D007918,D006801,16743
D007928,D000818,17774
D007930,D000818,13967
D007938,D000328,12087
D007938,D002648,10105
D007938,D005260,15437
D007938,D006801,48504
D007942,D000818,12354
D007945,D006801,19614
D007951,D006801,20608
D007958,D000328,17278
D007958,D000818,16881
D007958,D005260,26093
D007958,D006801,38765
D007962,D000328,10378
D007962,D000818,25689
D007962,D005260,17779
D007962,D006801,43590
D007963,D005260,12358
D007963,D006801,26755
D007980,D006801,10329
D007986,D000328,11334
D007986,D000818,25029
D007986,D004958,10930
D007986,D005260,30086
D007986,D005640,23391
D007986,D006801,21494
D007987,D000818,14033
D007987,D005260,15979
D007987,D006801,13192
D008012,D006801,15801
D008016,D000328,10538
D008016,D005260,14561
D008016,D006801,20329
D008017,D006801,13214
D008019,D000328,18251
D008019,D000368,12913
D008019,D005260,27510
D008019,D006801,46508
D008023,D006801,10222
D008024,D000818,36206
D008024,D001665,14701
D008024,D006801,35673
D008026,D000818,10137
D008026,D006801,11068
D008027,D000818,30265
D008027,D006801,23783
D008040,D000818,10507
D008040,D002874,12694
D008040,D005260,16481
D008040,D006801,26142
D008055,D000328,20123
D008055,D000368,11117
D008055,D000818,36761
D008055,D002784,15125
D008055,D005260,33403
D008055,D006801,54178
D008067,D006801,10728
D008070,D000818,44745
D008070,D002478,11877
D008070,D005260,12425
D008070,D006801,22813
D008074,D000818,12875
D008074,D002784,10362
D008074,D005260,12561
D008074,D006801,26240
D008075,D006801,12979
D008076,D000328,10924
D008076,D005260,15591
D008076,D006801,22283
D008077,D006801,20374
D008078,D005260,13783
D008078,D006801,20966
D008078,D008076,11548
D008081,D000818,19484
D008081,D006801,12839
D008094,D006801,10827
D008099,D000293,12556
D008099,D000328,39903
D008099,D000368,20916
D008099,D000410,10740
D008099,D000818,280404
D008099,D001706,11001
D008099,D001835,14677
D008099,D001921,17237
D008099,D002417,10982
D008099,D002478,17504
D008099,D002784,12062
D008099,D004195,10329
D008099,D004247,13927
D008099,D004305,12184
D008099,D005260,106111
D008099,D005947,10370
D008099,D006801,145975
D008099,D007328,12934
D008099,D007668,41132
D008099,D007700,27089
D008103,D000328,21056
D008103,D000368,15415
D008103,D005260,28322
D008103,D006801,57236
D008103,D008099,11719
D008107,D000328,15936
D008107,D000818,11456
D008107,D005260,22455
D008107,D006801,53599
D008107,D008099,15144
D008111,D005260,12525
D008111,D006801,22018
D008113,D000328,32408
D008113,D000368,35566
D008113,D000818,23373
D008113,D005260,55912
D008113,D006498,11267
D008113,D006528,62229
D008113,D006801,107732
D008113,D008099,18448
D008114,D000818,14375
D008124,D000818,13245
D008131,D006801,13849
D008134,D000368,10100
D008134,D006801,21335
D008137,D000293,26968
D008137,D000328,43778
D008137,D000368,28820
D008137,D000369,11823
D008137,D002648,20439
D008137,D002675,11900
D008137,D005260,76671
D008137,D005500,12180
D008137,D006801,95190
D008156,D000818,11103
D008156,D006801,10753
D008159,D000328,19020
D008159,D000368,13179
D008159,D005260,25930
D008159,D006801,39484
D008163,D006801,10718
D008164,D000818,11300
D008168,D000328,30651
D008168,D000368,17727
D008168,D000818,95520
D008168,D005260,61909
D008168,D006801,115724
D008168,D007668,11951
D008168,D008099,16466
D008171,D000328,16993
D008171,D000368,10066
D008171,D005260,21960
D008171,D006801,56255
D008171,D008168,12880
D008173,D006801,17514
D008175,D000230,23702
D008175,D000328,45736
D008175,D000368,57731
D008175,D000369,16835
D008175,D000818,25645
D008175,D000970,13701
D008175,D000971,13330
D008175,D002289,36295
D008175,D002294,15533
D008175,D005260,84253
D008175,D006801,165135
D008175,D008168,13260
D008180,D000328,19575
D008180,D005260,26881
D008180,D006801,45018
D008197,D000328,10400
D008197,D000368,11428
D008197,D005260,17476
D008197,D006801,27146
D008198,D000328,17589
D008198,D000368,15652
D008198,D000818,28437
D008198,D005260,34908
D008198,D006801,49907
D008206,D006801,13575
D008207,D000328,31447
D008207,D000368,34694
D008207,D000369,13550
D008207,D001943,15082
D008207,D002294,11023
D008207,D005260,50953
D008207,D006801,74385
D008207,D008197,12157
D008207,D008198,17290
D008213,D000328,14884
D008213,D000818,54560
D008213,D001402,14611
D008213,D002478,17864
D008213,D005260,28692
D008213,D006801,62959
D008213,D007376,11419
D008214,D000328,20367
D008214,D000818,45410
D008214,D002478,14671
D008214,D005260,32822
D008214,D006801,74424
D008214,D008213,13507
D008222,D006801,10719
D008223,D000328,12513
D008223,D000818,12029
D008223,D005260,18350
D008223,D006801,38603
D008228,D000328,11480
D008228,D005260,15391
D008228,D006801,29277
D008239,D000818,14583
D008239,D006801,10150
D008247,D000818,19833
D008247,D006801,13030
D008251,D000818,16106
D008252,D000818,16372
D008253,D000818,36779
D008253,D005260,11476
D008264,D000818,79118
D008264,D002460,16577
D008264,D002478,18085
D008264,D005260,23904
D008264,D006801,48699
D008268,D006801,11920
D008274,D000818,29640
D008274,D002118,22828
D008274,D005260,11252
D008274,D006801,19941
D008274,D007700,11198
D008279,D000293,43437
D008279,D000328,126683
D008279,D000368,65399
D008279,D000369,19368
D008279,D000465,11913
D008279,D000818,24663
D008279,D001921,54014
D008279,D001931,27002
D008279,D001932,13022
D008279,D002540,11168
D008279,D002648,31440
D008279,D002675,17371
D008279,D003287,21599
D008279,D003937,30143
D008279,D005260,174902
D008279,D005500,19306
D008279,D006801,293894
D008279,D007089,14466
D008279,D007090,10216
D008279,D007091,28200
D008279,D007223,13244
D008280,D006801,10573
D008288,D000818,17994
D008288,D005260,10798
D008288,D006801,30100
D008297,D000005,13205
D008297,D000015,21483
D008297,D000038,12053
D008297,D000058,10810
D008297,D000063,20440
D008297,D000109,18730
D008297,D000161,22364
D008297,D000163,29641
D008297,D000200,24571
D008297,D000203,37079
D008297,D000208,98942
D008297,D000222,20092
D008297,D000223,45223
D008297,D000230,72970
D008297,D000236,22803
D008297,D000242,18291
D008297,D000255,18549
D008297,D000273,33036
D008297,D000280,13860
D008297,D000284,68925
D008297,D000287,16054
D008297,D000293,1273153
D008297,D000294,17360
D008297,D000305,19574
D008297,D000310,10060
D008297,D000311,17894
D008297,D000315,10124
D008297,D000319,17570
D008297,D000324,19355
D008297,D000328,3082641
D008297,D000339,17931
D008297,D000367,251385
D008297,D000368,1973740
D008297,D000369,582935
D008297,D000374,19491
D008297,D000375,99868
D008297,D000410,17288
D008297,D000428,39077
D008297,D000431,33232
D008297,D000437,39275
D008297,D000450,10803
D008297,D000465,39295
D008297,D000469,17233
D008297,D000483,36328
D008297,D000485,11841
D008297,D000544,31882
D008297,D000553,17615
D008297,D000595,36101
D008297,D000596,21510
D008297,D000679,11880
D008297,D000700,18173
D008297,D000701,16097
D008297,D000704,127719
D008297,D000714,15439
D008297,D000728,14777
D008297,D000740,14494
D008297,D000758,13582
D008297,D000768,15318
D008297,D000779,12444
D008297,D000787,17998
D008297,D000792,25952
D008297,D000804,15754
D008297,D000806,13907
D008297,D000818,1634114
D008297,D000821,13227
D008297,D000831,30452
D008297,D000860,22006
D008297,D000886,22587
D008297,D000889,11050
D008297,D000890,10669
D008297,D000893,26565
D008297,D000894,24553
D008297,D000900,69270
D008297,D000906,21174
D008297,D000907,14789
D008297,D000911,39578
D008297,D000914,20823
D008297,D000917,15012
D008297,D000925,23151
D008297,D000927,21051
D008297,D000928,16085
D008297,D000935,13032
D008297,D000941,12579
D008297,D000951,11205
D008297,D000959,27828
D008297,D000970,57827
D008297,D000971,61560
D008297,D000975,31713
D008297,D000995,11683
D008297,D000998,19520
D008297,D001007,37249
D008297,D001008,16460
D008297,D001011,23543
D008297,D001012,11252
D008297,D001013,17946
D008297,D001014,11274
D008297,D001021,14580
D008297,D001024,10816
D008297,D001026,28728
D008297,D001120,13838
D008297,D001132,15598
D008297,D001143,18758
D008297,D001145,23879
D008297,D001157,14407
D008297,D001158,20254
D008297,D001161,22310
D008297,D001168,11027
D008297,D001172,35948
D008297,D001182,11003
D008297,D001205,11658
D008297,D001219,14245
D008297,D001241,17920
D008297,D001249,50223
D008297,D001265,12338
D008297,D001281,23038
D008297,D001284,15215
D008297,D001285,11863
D008297,D001288,43642
D008297,D001289,15140
D008297,D001290,19733
D008297,D001291,32376
D008297,D001294,38765
D008297,D001307,12727
D008297,D001315,26237
D008297,D001321,10409
D008297,D001323,24804
D008297,D001327,13627
D008297,D001341,10308
D008297,D001344,19937
D008297,D001345,16926
D008297,D001362,13588
D008297,D001369,11771
D008297,D001402,16152
D008297,D001419,11786
D008297,D001424,21441
D008297,D001483,52642
D008297,D001521,11953
D008297,D001522,50510
D008297,D001523,54866
D008297,D001646,11864
D008297,D001665,14709
D008297,D001667,10927
D008297,D001682,15224
D008297,D001692,17349
D008297,D001696,34943
D008297,D001706,77363
D008297,D001707,23501
D008297,D001711,10709
D008297,D001714,19730
D008297,D001724,13784
D008297,D001741,25673
D008297,D001743,21359
D008297,D001749,26010
D008297,D001769,10134
D008297,D001777,10718
D008297,D001783,24072
D008297,D001786,81080
D008297,D001792,21339
D008297,D001794,147794
D008297,D001798,19386
D008297,D001803,18525
D008297,D001807,13359
D008297,D001823,22040
D008297,D001827,23248
D008297,D001831,21569
D008297,D001835,104251
D008297,D001842,24814
D008297,D001853,24540
D008297,D001854,15705
D008297,D001859,28695
D008297,D001863,10482
D008297,D001921,173477
D008297,D001923,21657
D008297,D001927,20061
D008297,D001930,25088
D008297,D001931,44323
D008297,D001932,42415
D008297,D001933,13141
D008297,D001938,27578
D008297,D001943,22328
D008297,D001980,14468
D008297,D001992,12179
D008297,D001999,11295
D008297,D002056,16207
D008297,D002097,23801
D008297,D002102,14953
D008297,D002114,16545
D008297,D002118,65261
D008297,D002121,14276
D008297,D002140,14465
D008297,D002149,19678
D008297,D002170,20060
D008297,D002196,10569
D008297,D002245,22759
D008297,D002247,11017
D008297,D002250,10693
D008297,D002273,13045
D008297,D002277,29633
D008297,D002289,21129
D008297,D002292,15055
D008297,D002294,60141
D008297,D002295,10651
D008297,D002302,18108
D008297,D002304,10577
D008297,D002315,11349
D008297,D002318,49524
D008297,D002339,14611
D008297,D002340,11219
D008297,D002352,22260
D008297,D002369,12315
D008297,D002386,11124
D008297,D002395,14848
D008297,D002404,19909
D008297,D002415,31687
D008297,D002417,48298
D008297,D002423,26085
D008297,D002452,23742
D008297,D002454,29270
D008297,D002455,30749
D008297,D002460,32070
D008297,D002462,22588
D008297,D002465,16801
D008297,D002467,23626
D008297,D002470,24640
D008297,D002471,10507
D008297,D002478,94629
D008297,D002508,13622
D008297,D002531,15593
D008297,D002532,12546
D008297,D002533,16522
D008297,D002540,50428
D008297,D002543,15150
D008297,D002544,13182
D008297,D002545,24346
D008297,D002546,11286
D008297,D002560,25167
D008297,D002561,21945
D008297,D002574,17684
D008297,D002645,20384
D008297,D002648,868157
D008297,D002653,12477
D008297,D002657,21154
D008297,D002675,534946
D008297,D002681,44935
D008297,D002755,13169
D008297,D002769,10882
D008297,D002784,51769
D008297,D002851,37906
D008297,D002869,25813
D008297,D002874,19475
D008297,D002908,120480
D008297,D002940,34925
D008297,D002945,20204
D008297,D002983,17359
D008297,D002986,50952
D008297,D003001,11510
D008297,D003042,12815
D008297,D003071,42921
D008297,D003072,36464
D008297,D003080,15129
D008297,D003093,14865
D008297,D003094,23729
D008297,D003106,24716
D008297,D003110,25656
D008297,D003113,12413
D008297,D003131,78291
D008297,D003142,18780
D008297,D003198,16042
D008297,D003216,12000
D008297,D003251,12495
D008297,D003287,33210
D008297,D003315,14282
D008297,D003324,28901
D008297,D003326,16584
D008297,D003327,68550
D008297,D003331,23836
D008297,D003342,19921
D008297,D003345,15149
D008297,D003362,16939
D008297,D003376,12256
D008297,D003402,12191
D008297,D003404,32141
D008297,D003422,13991
D008297,D003424,16970
D008297,D003428,14299
D008297,D003430,163150
D008297,D003431,12865
D008297,D003433,10701
D008297,D003463,19065
D008297,D003469,11275
D008297,D003520,21131
D008297,D003550,12193
D008297,D003560,14392
D008297,D003577,15616
D008297,D003593,11955
D008297,D003600,10383
D008297,D003625,25527
D008297,D003627,17636
D008297,D003657,23730
D008297,D003692,11997
D008297,D003704,20247
D008297,D003710,17821
D008297,D003718,17649
D008297,D003731,11083
D008297,D003863,53588
D008297,D003864,10920
D008297,D003865,15107
D008297,D003866,37053
D008297,D003906,11709
D008297,D003907,20327
D008297,D003920,39571
D008297,D003921,23074
D008297,D003922,33732
D008297,D003924,58048
D008297,D003928,11189
D008297,D003930,10531
D008297,D003937,189763
D008297,D003951,14549
D008297,D003967,16203
D008297,D004032,57262
D008297,D004040,11689
D008297,D004041,22820
D008297,D004044,15648
D008297,D004185,25306
D008297,D004192,10728
D008297,D004193,12656
D008297,D004195,103844
D008297,D004196,20638
D008297,D004198,10038
D008297,D004204,11610
D008297,D004247,44940
D008297,D004252,24139
D008297,D004268,19704
D008297,D004273,12814
D008297,D004279,15873
D008297,D004283,20479
D008297,D004285,87775
D008297,D004292,11813
D008297,D004298,32859
D008297,D004305,162927
D008297,D004307,10507
D008297,D004311,101032
D008297,D004317,16602
D008297,D004322,18906
D008297,D004334,53520
D008297,D004338,27134
D008297,D004341,20959
D008297,D004347,34003
D008297,D004351,12013
D008297,D004353,10966
D008297,D004357,20295
D008297,D004359,77227
D008297,D004361,10647
D008297,D004365,13801
D008297,D004381,12753
D008297,D004386,15739
D008297,D004435,26720
D008297,D004452,43576
D008297,D004487,16045
D008297,D004522,28276
D008297,D004558,48078
D008297,D004562,92253
D008297,D004569,67930
D008297,D004576,41226
D008297,D004591,16081
D008297,D004594,22915
D008297,D004621,15358
D008297,D004630,13783
D008297,D004636,22261
D008297,D004644,28863
D008297,D004651,14991
D008297,D004724,21302
D008297,D004730,26508
D008297,D004734,27103
D008297,D004739,23768
D008297,D004777,14046
D008297,D004781,22299
D008297,D004789,18226
D008297,D004791,30334
D008297,D004797,46052
D008297,D004812,15078
D008297,D004822,12699
D008297,D004827,28412
D008297,D004837,22059
D008297,D004847,15916
D008297,D004848,18715
D008297,D004856,11725
D008297,D004867,28205
D008297,D004912,32620
D008297,D004926,12817
D008297,D004938,24368
D008297,D004947,17555
D008297,D004958,19680
D008297,D004967,12315
D008297,D005006,25622
D008297,D005060,20078
D008297,D005069,36744
D008297,D005071,21891
D008297,D005080,40328
D008297,D005081,14223
D008297,D005082,32917
D008297,D005091,14245
D008297,D005128,11884
D008297,D005133,10647
D008297,D005145,17710
D008297,D005163,15034
D008297,D005190,33704
D008297,D005191,10883
D008297,D005192,13665
D008297,D005194,16467
D008297,D005215,18845
D008297,D005221,12250
D008297,D005227,18208
D008297,D005230,13031
D008297,D005239,14733
D008297,D005240,27887
D008297,D005243,30070
D008297,D005247,18673
D008297,D005260,4755199
D008297,D005263,14536
D008297,D005269,16364
D008297,D005298,14853
D008297,D005333,11903
D008297,D005334,16837
D008297,D005340,10469
D008297,D005343,10629
D008297,D005347,19032
D008297,D005355,11037
D008297,D005385,15066
D008297,D005387,16578
D008297,D005434,29556
D008297,D005451,11955
D008297,D005455,23270
D008297,D005472,16982
D008297,D005500,394907
D008297,D005510,13941
D008297,D005528,11454
D008297,D005541,16917
D008297,D005544,13568
D008297,D005547,12704
D008297,D005593,16437
D008297,D005602,24525
D008297,D005625,17322
D008297,D005640,13869
D008297,D005680,14635
D008297,D005684,12907
D008297,D005743,14886
D008297,D005753,20532
D008297,D005764,11767
D008297,D005767,12134
D008297,D005783,11141
D008297,D005786,43535
D008297,D005787,32565
D008297,D005819,16190
D008297,D005820,10561
D008297,D005838,80634
D008297,D005858,30479
D008297,D005865,18103
D008297,D005901,12140
D008297,D005910,10908
D008297,D005919,22517
D008297,D005921,11155
D008297,D005934,11360
D008297,D005938,23683
D008297,D005947,41712
D008297,D005951,17841
D008297,D005978,18290
D008297,D006023,14104
D008297,D006084,24019
D008297,D006085,22158
D008297,D006113,36267
D008297,D006128,11314
D008297,D006168,46266
D008297,D006207,18356
D008297,D006220,10066
D008297,D006224,24769
D008297,D006225,18894
D008297,D006233,13254
D008297,D006239,18335
D008297,D006258,23831
D008297,D006259,10132
D008297,D006261,11747
D008297,D006266,16723
D008297,D006293,18473
D008297,D006297,16660
D008297,D006301,13258
D008297,D006304,40595
D008297,D006305,12445
D008297,D006306,36616
D008297,D006321,46586
D008297,D006323,10507
D008297,D006325,17888
D008297,D006328,22341
D008297,D006329,13207
D008297,D006330,18610
D008297,D006331,22671
D008297,D006332,10139
D008297,D006333,46120
D008297,D006339,93098
D008297,D006348,18778
D008297,D006349,10236
D008297,D006350,15830
D008297,D006352,36724
D008297,D006358,18890
D008297,D006400,15624
D008297,D006406,10897
D008297,D006435,42528
D008297,D006439,65532
D008297,D006442,17627
D008297,D006454,22181
D008297,D006470,24947
D008297,D006471,19681
D008297,D006493,15856
D008297,D006498,15015
D008297,D006509,17560
D008297,D006526,16583
D008297,D006528,33202
D008297,D006579,20297
D008297,D006621,13229
D008297,D006622,10795
D008297,D006624,46539
D008297,D006630,13014
D008297,D006632,13381
D008297,D006651,23150
D008297,D006679,12472
D008297,D006680,11351
D008297,D006689,15244
D008297,D006706,13038
D008297,D006720,13033
D008297,D006728,10340
D008297,D006736,17224
D008297,D006760,49506
D008297,D006785,11484
D008297,D006801,5851033
D008297,D006854,32831
D008297,D006863,35050
D008297,D006937,13587
D008297,D006943,11408
D008297,D006949,13235
D008297,D006965,13624
D008297,D006973,107822
D008297,D006976,13065
D008297,D006993,11001
D008297,D007003,10644
