src,dest,weight
D006266,D000163,3087
D006266,D000293,11760
D006266,D000328,12868
D006266,D000368,4841
D006266,D001294,4206
D006266,D002648,9357
D006266,D002675,3464
D006266,D005260,21727
D006278,D000368,10273
D006278,D000369,3295
D006278,D005260,6066
D006282,D000328,6731
D006282,D005260,9086
D006285,D003695,3455
D006285,D003906,4539
D006285,D005193,3679
D006291,D000293,3714
D006291,D000328,4992
D006291,D000368,3857
D006291,D002648,4334
D006291,D003695,4309
D006291,D005260,9048
D006291,D006113,4762
D006293,D000293,10119
D006293,D000328,13878
D006293,D000368,7274
D006293,D001294,3322
D006293,D002648,8434
D006293,D002675,3072
D006293,D005260,23628
D006293,D006266,5867
D006293,D006291,3795
D006295,D005260,3153
D006296,D000328,4485
D006296,D000368,3304
D006296,D003695,3737
D006296,D005260,6453
D006297,D000293,8609
D006297,D000328,14207
D006297,D000368,9089
D006297,D002648,6473
D006297,D002675,3409
D006297,D003430,3284
D006297,D003695,4294
D006297,D005260,22737
D006297,D006113,3045
D006297,D006291,4305
D006299,D000368,14498
D006299,D000369,4030
D006299,D005260,5136
D006301,D000293,6748
D006301,D000328,10373
D006301,D000368,9074
D006301,D001291,3322
D006301,D002648,5992
D006301,D005260,15946
D006301,D005544,3515
D006301,D006297,5745
D006302,D000293,3011
D006302,D000328,5325
D006302,D000368,5190
D006302,D005260,8636
D006302,D006301,4014
D006304,D000203,5046
D006304,D000293,12878
D006304,D000328,26663
D006304,D000367,5436
D006304,D000368,24066
D006304,D000369,9587
D006304,D000375,3054
D006304,D001294,4221
D006304,D002648,7522
D006304,D002675,3698
D006304,D002908,3257
D006304,D003430,7425
D006304,D003863,3106
D006304,D005260,44056
D006304,D005500,3927
D006305,D000293,3961
D006305,D000328,8122
D006305,D000368,7744
D006305,D005260,13084
D006306,D000293,19205
D006306,D000328,28755
D006306,D000367,5432
D006306,D000368,18161
D006306,D000369,6055
D006306,D002648,9195
D006306,D002675,5184
D006306,D003430,10104
D006306,D005260,39954
D006306,D006304,4895
D006309,D000328,3870
D006309,D000818,3654
D006309,D005260,4636
D006311,D000328,3696
D006311,D002648,3585
D006311,D005260,4985
D006319,D000293,3033
D006319,D000328,5974
D006319,D000368,3379
D006319,D002648,3217
D006319,D005260,8106
D006321,D000200,5160
D006321,D000293,5502
D006321,D000328,18256
D006321,D000368,11421
D006321,D000818,70520
D006321,D001145,4577
D006321,D001794,13131
D006321,D001921,3092
D006321,D002118,6315
D006321,D002302,5687
D006321,D002415,3054
D006321,D002478,3584
D006321,D002648,3948
D006321,D003326,6306
D006321,D003327,8287
D006321,D003331,5597
D006321,D004285,13481
D006321,D004305,3742
D006321,D004452,5436
D006321,D004558,3765
D006321,D004562,16615
D006321,D004594,3865
D006321,D005080,3567
D006321,D005260,32474
D006321,D006168,5813
D006323,D000328,5659
D006323,D000368,5034
D006323,D000818,3557
D006323,D005260,9245
D006325,D000328,8639
D006325,D000368,7261
D006325,D000818,10376
D006325,D001281,4778
D006325,D004452,4243
D006325,D004562,5072
D006325,D005260,15905
D006325,D006321,3449
D006327,D000328,5198
D006327,D000368,5496
D006327,D001145,3268
D006327,D004562,8901
D006327,D005260,8127
D006328,D000293,5585
D006328,D000328,11843
D006328,D000368,10444
D006328,D000818,3069
D006328,D001024,3510
D006328,D001794,3895
D006328,D002648,5760
D006328,D002675,4410
D006328,D003327,3491
D006328,D004452,4556
D006328,D004562,7557
D006328,D005260,20347
D006328,D005500,4106
D006329,D000200,3698
D006329,D000328,7157
D006329,D000368,5706
D006329,D000818,10111
D006329,D001145,6157
D006329,D001281,3062
D006329,D004285,4117
D006329,D004562,13636
D006329,D004594,3039
D006329,D005260,11412
D006329,D006321,3364
D006329,D006327,3399
D006330,D000015,3693
D006330,D000293,9534
D006330,D000328,10134
D006330,D002648,13820
D006330,D002675,11481
D006330,D004452,3314
D006330,D005260,21379
D006330,D006328,3398
D006331,D000293,5985
D006331,D000328,14756
D006331,D000368,13022
D006331,D000818,6551
D006331,D002648,5195
D006331,D003327,3171
D006331,D004452,4376
D006331,D004562,6511
D006331,D005260,22512
D006331,D006321,6080
D006332,D000328,4921
D006332,D000818,9310
D006332,D004562,4060
D006332,D005260,6703
D006332,D006321,3304
D006333,D000208,3277
D006333,D000293,4163
D006333,D000319,3801
D006333,D000328,18442
D006333,D000368,29541
D006333,D000369,7687
D006333,D000806,4724
D006333,D000818,12799
D006333,D001145,3754
D006333,D001794,4911
D006333,D002316,3157
D006333,D002648,3018
D006333,D002908,6713
D006333,D003327,3670
D006333,D004232,3951
D006333,D004452,4894
D006333,D004562,5891
D006333,D005260,41228
D006333,D005500,6325
D006333,D006321,4211
D006334,D000328,3230
D006334,D005260,3948
D006338,D000328,4638
D006338,D000368,3070
D006338,D005260,7438
D006338,D006325,4105
D006339,D000293,13457
D006339,D000319,5044
D006339,D000328,54253
D006339,D000367,3507
D006339,D000368,22677
D006339,D000369,3803
D006339,D000704,5160
D006339,D000818,50621
D006339,D000959,3282
D006339,D001143,3062
D006339,D001145,5928
D006339,D001281,3104
D006339,D001285,3342
D006339,D001341,7109
D006339,D001783,3617
D006339,D001786,3231
D006339,D001794,68044
D006339,D001831,4630
D006339,D001835,3946
D006339,D002245,3923
D006339,D002302,12314
D006339,D002319,3296
D006339,D002415,3360
D006339,D002648,6049
D006339,D002940,3121
D006339,D003326,4289
D006339,D003327,5444
D006339,D004285,13031
D006339,D004305,7755
D006339,D004311,5999
D006339,D004558,4153
D006339,D004562,23929
D006339,D004837,4429
D006339,D005080,10090
D006339,D005082,9667
D006339,D005260,69360
D006339,D005500,3400
D006339,D006321,15294
D006339,D006329,4217
D006339,D006333,4010
D006340,D005260,4339
D006344,D000328,4409
D006344,D005260,6065
D006345,D002648,3703
D006345,D002675,3427
D006345,D005260,5104
D006346,D005260,3566
D006348,D000293,4872
D006348,D000328,9307
D006348,D000368,9352
D006348,D002315,3702
D006348,D002648,5818
D006348,D002675,4361
D006348,D005260,17904
D006348,D005500,3524
D006348,D006330,4527
D006349,D000293,3114
D006349,D000328,7393
D006349,D000368,5962
D006349,D001021,5553
D006349,D005260,10255
D006350,D000293,4020
D006350,D000328,10508
D006350,D000368,8793
D006350,D001021,10531
D006350,D001022,3620
D006350,D001024,4438
D006350,D001705,6601
D006350,D005260,15288
D006350,D005500,4381
D006350,D006349,4817
D006352,D000293,6470
D006352,D000328,18839
D006352,D000368,13787
D006352,D000818,22415
D006352,D001145,4691
D006352,D001794,6974
D006352,D002302,3480
D006352,D002648,4910
D006352,D002675,3523
D006352,D003327,5255
D006352,D004285,5851
D006352,D004452,9928
D006352,D004562,12030
D006352,D005260,28576
D006352,D005500,3834
D006352,D006321,10090
D006352,D006325,6138
D006352,D006328,4102
D006352,D006329,3229
D006352,D006330,3671
D006352,D006331,3173
D006352,D006332,3234
D006352,D006333,4957
D006352,D006339,5119
D006353,D005260,3522
D006353,D006333,3831
D006358,D000328,7749
D006358,D000595,3292
D006358,D000818,38685
D006358,D001831,3779
D006358,D001833,3227
D006358,D002417,4778
D006358,D003080,5131
D006358,D004355,3900
D006358,D004926,4602
D006358,D005260,13747
D006360,D000595,3156
D006360,D000818,12439
D006367,D000595,8980
D006367,D000818,31333
D006367,D000970,3494
D006367,D001483,9944
D006367,D001665,5177
D006367,D002352,3009
D006367,D002453,3152
D006367,D002460,11730
D006367,D002462,3266
D006367,D002467,6857
D006367,D002470,5175
D006367,D002478,5012
D006367,D003001,3357
D006367,D004247,6144
D006367,D004268,7141
D006367,D005260,6923
D006367,D005786,4524
D006373,D000818,3534
D006376,D000818,4252
D006377,D000818,7309
D006377,D005260,3943
D006384,D000818,3418
D006385,D000818,6737
D006385,D000914,4212
D006385,D005260,3839
D006386,D000818,10321
D006386,D000906,3158
D006386,D004912,3557
D006386,D005260,4378
D006389,D000818,3052
D006391,D000328,6125
D006391,D002648,3220
D006391,D005260,9878
D006392,D005260,3315
D006394,D005260,3211
D006400,D000328,7353
D006400,D000368,3773
D006400,D000818,14195
D006400,D001794,3721
D006400,D004906,3148
D006400,D004912,4072
D006400,D005260,13619
D006402,D000328,3737
D006402,D005260,5382
D006406,D000328,6982
D006406,D000368,5435
D006406,D002543,3036
D006406,D005260,9904
D006410,D000818,13078
D006410,D001853,4098
D006410,D001854,4194
D006410,D002454,3475
D006410,D005260,5411
D006412,D000328,4458
D006412,D000818,22341
D006412,D001853,5816
D006412,D001854,7788
D006412,D002454,8636
D006412,D002455,5105
D006412,D002460,3087
D006412,D002478,7782
D006412,D003114,4904
D006412,D005260,9014
D006412,D005434,3351
D006412,D006410,6553
D006417,D000328,3918
D006417,D005260,5315
D006418,D000818,7121
D006419,D000818,3228
D006429,D000328,3396
D006429,D000368,3020
D006429,D005260,5381
D006430,D000818,4053
D006433,D000818,3808
D006434,D000818,3164
D006435,D000293,7399
D006435,D000328,29273
D006435,D000368,24086
D006435,D000369,6169
D006435,D001166,5233
D006435,D002648,4118
D006435,D005260,40245
D006435,D005500,3714
D006439,D000293,9980
D006439,D000328,37428
D006439,D000368,24358
D006439,D000369,3902
D006439,D000818,42560
D006439,D001783,5710
D006439,D001794,23069
D006439,D001810,3048
D006439,D002302,11482
D006439,D002560,3742
D006439,D002648,6030
D006439,D002675,3849
D006439,D003326,5876
D006439,D003327,6746
D006439,D003331,3107
D006439,D004195,4541
D006439,D004285,14553
D006439,D004305,4326
D006439,D004311,3272
D006439,D004452,5575
D006439,D004562,8658
D006439,D005080,4125
D006439,D005082,3169
D006439,D005260,52838
D006439,D005500,4324
D006439,D006321,9658
D006439,D006328,5413
D006439,D006333,8769
D006439,D006339,13757
D006439,D006352,6232
D006442,D000293,4274
D006442,D000328,10941
D006442,D000368,8527
D006442,D001786,13042
D006442,D003920,4405
D006442,D003922,7003
D006442,D003924,11920
D006442,D005260,17758
D006454,D000293,4790
D006454,D000328,12745
D006454,D000368,7165
D006454,D000740,6153
D006454,D000818,21768
D006454,D002648,3623
D006454,D004906,3020
D006454,D004912,7669
D006454,D004921,3110
D006454,D005260,21753
D006454,D006400,7195
D006458,D000818,5574
D006460,D000818,6356
D006460,D001426,4647
D006460,D001427,4041
D006461,D000818,11268
D006461,D004912,9252
D006461,D005260,4704
D006462,D000818,4850
D006467,D000293,3822
D006467,D000328,5414
D006467,D002648,3952
D006467,D005169,7083
D006467,D005260,3843
D006470,D000293,5508
D006470,D000328,13987
D006470,D000368,11365
D006470,D000369,3146
D006470,D000818,11542
D006470,D000925,5804
D006470,D002648,4416
D006470,D005260,25437
D006471,D000293,3570
D006471,D000328,11132
D006471,D000368,11492
D006471,D000369,3132
D006471,D004932,7201
D006471,D005260,16435
D006473,D005260,5538
D006487,D000328,3178
D006487,D000818,3669
D006487,D005260,4697
D006493,D000328,8492
D006493,D000368,7211
D006493,D000818,14561
D006493,D000925,12146
D006493,D001777,3526
D006493,D005260,15180
D006493,D005343,3229
D006495,D000925,4042
D006495,D005260,3005
D006497,D000818,3542
D006498,D000328,7298
D006498,D000368,7367
D006498,D000818,7395
D006498,D005260,11773
D006499,D000328,3679
D006499,D000368,3366
D006499,D005260,5534
D006501,D005260,3790
D006505,D000328,4974
D006505,D002908,3936
D006505,D005260,6575
D006506,D000293,4062
D006506,D000328,5490
D006506,D002648,4278
D006506,D005260,5687
D006506,D006505,6392
D006509,D000293,7106
D006509,D000328,15167
D006509,D000368,5402
D006509,D002353,4092
D006509,D002648,4910
D006509,D002675,3128
D006509,D004279,4064
D006509,D005260,17600
D006510,D000328,3961
D006510,D005260,4817
D006510,D006509,5777
D006511,D006509,3502
D006513,D005260,3203
D006514,D000293,3420
D006514,D000328,7161
D006514,D004279,3100
D006514,D005260,8777
D006514,D006509,9790
D006514,D006510,4686
D006515,D000328,7378
D006515,D000818,3247
D006515,D000998,3914
D006515,D004279,7530
D006515,D005260,8668
D006515,D006509,9960
D006515,D006513,3091
D006515,D006514,5877
D006525,D000328,3902
D006525,D005260,4283
D006526,D000293,4207
D006526,D000328,13639
D006526,D000368,6423
D006526,D000998,5183
D006526,D005260,16221
D006526,D006509,6931
D006528,D000293,3040
D006528,D000328,16528
D006528,D000368,19106
D006528,D000369,5098
D006528,D000509,3612
D006528,D000818,15166
D006528,D000970,4073
D006528,D005260,28011
D006528,D005500,3092
D006528,D006498,5045
D006528,D006509,3091
D006538,D000069059,5084
D006540,D000818,4112
D006548,D005260,4640
D006552,D000328,3680
D006552,D000368,3546
D006552,D005260,4441
D006556,D000328,5191
D006556,D005260,4257
D006558,D005260,3328
D006561,D000328,3370
D006561,D000818,3946
D006561,D005260,5723
D006562,D005260,3796
D006564,D000818,4680
D006566,D000818,6094
D006566,D005260,4562
D006570,D000818,3616
D006579,D000293,4563
D006579,D000328,11177
D006579,D000368,4418
D006579,D000483,6295
D006579,D000818,11289
D006579,D001483,3527
D006579,D002648,4772
D006579,D002675,3065
D006579,D005260,22249
D006579,D005787,3742
D006579,D005838,5082
D006580,D005260,5425
D006584,D000818,3022
D006593,D000818,3820
D006603,D000464,5349
D006605,D000818,3792
D006614,D000818,20318
D006614,D005260,5210
D006615,D005260,4185
D006618,D005260,3889
D006620,D000368,8283
D006620,D000369,5379
D006620,D005260,8689
D006621,D000293,3676
D006621,D000328,8926
D006621,D000368,7006
D006621,D005260,13098
D006621,D005500,3078
D006622,D000328,6655
D006622,D000368,9566
D006622,D000369,4023
D006622,D005260,11046
D006622,D005500,4183
D006622,D006621,4284
D006624,D000200,4336
D006624,D000328,6294
D006624,D000368,4325
D006624,D000375,4549
D006624,D000544,4633
D006624,D000679,4467
D006624,D000704,3613
D006624,D000818,74615
D006624,D000831,4774
D006624,D001522,5236
D006624,D001921,10369
D006624,D001931,3547
D006624,D002118,4400
D006624,D002478,8675
D006624,D002540,9875
D006624,D004195,6494
D006624,D004305,4694
D006624,D004558,6853
D006624,D004569,4710
D006624,D004594,4119
D006624,D004827,3108
D006624,D005071,3469
D006624,D005260,19148
D006624,D005680,3132
D006624,D005786,3123
D006628,D005260,3420
D006630,D000293,6603
D006630,D000328,10368
D006630,D000368,5419
D006630,D001741,7532
D006630,D002648,3496
D006630,D005260,16007
D006632,D000328,4617
D006632,D000818,21245
D006632,D005260,8896
D006632,D006168,4689
D006634,D000818,4852
D006634,D005260,3986
D006636,D000818,6538
D006639,D000595,3374
D006639,D000818,6934
D006639,D001665,3271
D006648,D000818,3100
D006649,D000818,6946
D006650,D000328,4703
D006650,D005260,6233
D006651,D000135,4690
D006651,D000328,7410
D006651,D000368,4434
D006651,D000469,3834
D006651,D000818,45163
D006651,D001921,3008
D006651,D005260,20276
D006652,D000818,11058
D006652,D005260,3844
D006655,D000818,3923
D006657,D000107,6119
D006657,D000595,3253
D006657,D000818,21161
D006657,D002460,3233
D006657,D002467,3548
D006657,D002843,8171
D006657,D004247,5524
D006657,D004268,3342
D006657,D005260,4462
D006657,D005786,3194
D006678,D000163,3659
D006678,D000328,3315
D006678,D005260,3976
D006679,D000163,5006
D006679,D000293,3356
D006679,D000328,11146
D006679,D005260,10677
D006680,D000293,4039
D006680,D000328,8518
D006680,D000368,3047
D006680,D000818,3372
D006680,D002648,3480
D006680,D005260,12539
D006680,D006650,3812
D006684,D000328,5762
D006684,D005260,7363
D006689,D000293,7671
D006689,D000328,13398
D006689,D000368,6169
D006689,D000971,3741
D006689,D002648,5046
D006689,D005260,14415
D006699,D000328,3960
D006699,D000368,9385
D006699,D000369,3252
D006699,D003152,4034
D006699,D005260,9373
D006701,D000368,3300
D006701,D005260,3952
D006703,D000328,3073
D006703,D005260,3300
D006706,D000328,5323
D006706,D000818,28616
D006706,D001786,3310
D006706,D001794,3167
D006706,D002118,5571
D006706,D005260,10355
D006707,D000368,10459
D006707,D000369,4372
D006707,D005260,5476
D006708,D000328,4028
D006708,D005260,4891
D006710,D000328,3882
D006710,D000368,3182
D006710,D005260,6617
D006710,D005492,3371
D006716,D000163,3286
D006716,D000328,5113
D006716,D005260,5175
D006719,D000818,3291
D006719,D004298,3373
D006720,D000293,3139
D006720,D000328,6435
D006720,D000483,4114
D006720,D000818,7900
D006720,D002648,3312
D006720,D005260,13495
D006720,D005838,4235
D006720,D006579,9100
D006723,D000328,4981
D006723,D000368,3342
D006723,D005260,7661
D006728,D000328,5824
D006728,D000818,14183
D006728,D005260,13163
D006734,D000818,23192
D006734,D005260,9331
D006735,D000818,10733
D006736,D000818,62054
D006736,D002417,6872
D006736,D004285,3821
D006736,D005260,20353
D006736,D006734,23092
D006760,D000208,3628
D006760,D000293,17775
D006760,D000328,30655
D006760,D000367,6451
D006760,D000368,29475
D006760,D000369,11784
D006760,D000553,4134
D006760,D001523,6580
D006760,D002648,12976
D006760,D002675,10120
D006760,D004636,3309
D006760,D005260,50948
D006760,D005500,6281
D006760,D006333,3216
D006761,D000293,3094
D006761,D000328,5631
D006761,D000368,5987
D006761,D002648,3618
D006761,D005260,10083
D006764,D005260,3021
D006769,D000328,3283
D006769,D005260,4599
D006776,D000293,3028
D006776,D002648,6787
D006776,D002675,3913
D006776,D005260,4191
D006778,D000293,3116
D006778,D000328,5880
D006778,D001523,8397
D006778,D005260,6980
D006778,D006760,3602
D006779,D005260,3323
D006779,D006113,3790
D006784,D000328,5808
D006784,D000368,4303
D006784,D005260,8426
D006785,D000293,4382
D006785,D000328,9335
D006785,D000368,6766
D006785,D000369,3083
D006785,D002648,3056
D006785,D005260,13086
D006786,D005260,3055
D006790,D000818,16560
D006790,D005260,4174
D006793,D000818,3069
D006798,D000328,3114
D006798,D005260,4869
D006799,D000818,9555
D006799,D005260,4372
D006801,D000001,4389
D006801,D000005,30441
D006801,D000006,8759
D006801,D000007,12864
D006801,D000008,8280
D006801,D000009,8684
D006801,D000013,28200
D006801,D000014,8046
D006801,D000015,37849
D006801,D000017,13310
D006801,D000022,17005
D006801,D000026,6029
D006801,D000028,22728
D006801,D000029,6636
D006801,D000032,4879
D006801,D000038,23189
D006801,D000041,7571
D006801,D000042,12618
D006801,D000044,6248
D006801,D000046,11739
D006801,D000047,8210
D006801,D000054,7151
D006801,D000056,7255
D006801,D000058,17804
D006801,D000059,16800
D006801,D000061,4179
D006801,D000062,15505
D006801,D000063,36502
D006801,D000064,4506
D006801,D000065,5384
D006801,D000068,7027
D006801,D000068258,7800
D006801,D000068677,3614
D006801,D000068800,4337
D006801,D000068818,3123
D006801,D000068877,7955
D006801,D000068878,4580
D006801,D000068879,3320
D006801,D000069,4942
D006801,D000069059,4195
D006801,D000069283,9892
D006801,D000069285,7660
D006801,D000069286,3836
D006801,D000069287,3230
D006801,D000077,8915
D006801,D000081,4671
D006801,D000082,10371
D006801,D000085,9885
D006801,D000086,3658
D006801,D000107,8725
D006801,D000109,10331
D006801,D000110,5512
D006801,D000111,6347
D006801,D000124,13059
D006801,D000125,5590
D006801,D000134,5302
D006801,D000135,9570
D006801,D000136,9982
D006801,D000138,10744
D006801,D000143,3342
D006801,D000151,3075
D006801,D000152,9843
D006801,D000158,3035
D006801,D000161,24729
D006801,D000162,5236
D006801,D000163,70539
D006801,D000172,7569
D006801,D000180,9855
D006801,D000196,3939
D006801,D000199,20272
D006801,D000200,20131
D006801,D000203,53836
D006801,D000206,6401
D006801,D000208,176546
D006801,D000209,4531
D006801,D000212,6898
D006801,D000221,3710
D006801,D000222,28897
D006801,D000223,79059
D006801,D000224,3991
D006801,D000225,7087
D006801,D000227,3537
D006801,D000229,3703
D006801,D000230,125664
D006801,D000231,3594
D006801,D000233,3852
D006801,D000236,40972
D006801,D000241,9564
D006801,D000242,23093
D006801,D000243,3752
D006801,D000244,8391
D006801,D000251,10588
D006801,D000254,5311
D006801,D000255,25217
D006801,D000256,15417
D006801,D000257,3536
D006801,D000260,5101
D006801,D000262,5932
D006801,D000267,8198
D006801,D000268,3140
D006801,D000269,3465
D006801,D000273,39018
D006801,D000275,3998
D006801,D000276,17838
D006801,D000279,13767
D006801,D000280,19511
D006801,D000281,7559
D006801,D000282,3278
D006801,D000284,83681
D006801,D000287,25655
D006801,D000288,7295
D006801,D000292,4677
D006801,D000293,1723013
D006801,D000294,23494
D006801,D000297,12364
D006801,D000300,4220
D006801,D000302,7784
D006801,D000305,46863
D006801,D000306,4421
D006801,D000307,4729
D006801,D000309,5392
D006801,D000310,19036
D006801,D000311,17249
D006801,D000312,5793
D006801,D000315,7506
D006801,D000316,4020
D006801,D000317,6009
D006801,D000318,9627
D006801,D000319,27595
D006801,D000324,24309
D006801,D000327,9284
D006801,D000328,4234410
D006801,D000329,10054
D006801,D000330,3158
D006801,D000336,14800
D006801,D000337,12360
D006801,D000339,26054
D006801,D000342,11401
D006801,D000344,4181
D006801,D000349,17302
D006801,D000359,6567
D006801,D000361,5461
D006801,D000362,3435
D006801,D000365,3828
D006801,D000367,344980
D006801,D000368,2527943
D006801,D000369,700318
D006801,D000372,6067
D006801,D000374,23467
D006801,D000375,127558
D006801,D000380,6590
D006801,D000382,5134
D006801,D000383,12765
D006801,D000388,7811
D006801,D000391,3773
D006801,D000393,15774
D006801,D000395,10857
D006801,D000397,12927
D006801,D000401,6253
D006801,D000402,15902
D006801,D000403,9290
D006801,D000407,3636
D006801,D000409,5979
D006801,D000410,16250
D006801,D000413,3384
D006801,D000416,5128
D006801,D000418,9973
D006801,D000419,11257
D006801,D000420,7380
D006801,D000428,51349
D006801,D000431,33505
D006801,D000432,3181
D006801,D000434,4896
D006801,D000435,10499
D006801,D000437,65729
D006801,D000438,3352
D006801,D000447,4197
D006801,D000450,14656
D006801,D000465,124104
D006801,D000469,26940
D006801,D000470,6421
D006801,D000477,3229
D006801,D000483,63067
D006801,D000485,28485
D006801,D000486,3908
D006801,D000488,7676
D006801,D000493,4003
D006801,D000494,3389
D006801,D000497,3401
D006801,D000505,8311
D006801,D000509,12193
D006801,D000510,3286
D006801,D000511,3553
D006801,D000513,3526
D006801,D000515,7182
D006801,D000527,4279
D006801,D000529,13908
D006801,D000531,9989
D006801,D000533,5184
D006801,D000535,6626
D006801,D000539,7987
D006801,D000540,3088
D006801,D000544,68847
D006801,D000550,5825
D006801,D000552,4066
D006801,D000553,35455
D006801,D000554,13210
D006801,D000556,10091
D006801,D000562,4356
D006801,D000564,3112
D006801,D000568,9226
D006801,D000574,3072
D006801,D000577,8084
D006801,D000588,7140
D006801,D000592,5149
D006801,D000595,177466
D006801,D000596,36969
D006801,D000617,5480
D006801,D000622,3085
D006801,D000637,5506
D006801,D000638,6007
D006801,D000639,4616
D006801,D000641,7073
D006801,D000644,5070
D006801,D000647,5563
D006801,D000649,7285
D006801,D000650,6915
D006801,D000653,15639
D006801,D000658,7021
D006801,D000661,4340
D006801,D000662,3470
D006801,D000666,10515
D006801,D000667,8700
D006801,D000671,16622
D006801,D000673,4247
D006801,D000679,6449
D006801,D000681,7671
D006801,D000682,9138
D006801,D000686,16741
D006801,D000690,13537
D006801,D000693,3463
D006801,D000697,11117
D006801,D000698,11684
D006801,D000700,26806
D006801,D000701,25149
D006801,D000704,140048
D006801,D000707,13490
D006801,D000714,22390
D006801,D000715,6703
D006801,D000726,7542
D006801,D000728,17398
D006801,D000730,5384
D006801,D000735,3987
D006801,D000739,4310
D006801,D000740,38390
D006801,D000741,12100
D006801,D000743,9871
D006801,D000744,4778
D006801,D000747,8361
D006801,D000752,4806
D006801,D000755,17457
D006801,D000758,39765
D006801,D000762,4178
D006801,D000765,6370
D006801,D000766,8703
D006801,D000767,11462
D006801,D000768,31200
D006801,D000769,12162
D006801,D000771,8748
D006801,D000772,14085
D006801,D000773,11866
D006801,D000775,10347
D006801,D000776,21187
D006801,D000777,12935
D006801,D000779,22355
D006801,D000782,9189
D006801,D000783,18000
D006801,D000784,14159
D006801,D000786,6375
D006801,D000787,30399
D006801,D000789,8470
D006801,D000790,8516
D006801,D000792,51485
D006801,D000798,3247
D006801,D000799,4378
D006801,D000800,14705
D006801,D000804,12204
D006801,D000806,22905
D006801,D000814,4150
D006801,D000818,1639748
D006801,D000822,3739
D006801,D000827,3294
D006801,D000829,6019
D006801,D000831,10707
D006801,D000838,3025
D006801,D000842,7655
D006801,D000843,12055
D006801,D000844,3280
D006801,D000848,3157
D006801,D000852,4174
D006801,D000855,3186
D006801,D000856,11294
D006801,D000860,29576
D006801,D000863,4864
D006801,D000867,6868
D006801,D000871,5433
D006801,D000882,18233
D006801,D000884,4429
D006801,D000886,33136
D006801,D000888,9032
D006801,D000889,18612
D006801,D000890,27792
D006801,D000891,10837
D006801,D000893,45182
D006801,D000894,41453
D006801,D000897,9240
D006801,D000900,179191
D006801,D000903,14525
D006801,D000904,8737
D006801,D000906,54509
D006801,D000907,27252
D006801,D000909,3435
D006801,D000911,121834
D006801,D000912,6546
D006801,D000913,6662
D006801,D000914,42162
D006801,D000915,3935
D006801,D000917,28254
D006801,D000918,24899
D006801,D000920,4632
D006801,D000924,11072
D006801,D000925,55974
D006801,D000927,33541
D006801,D000928,30061
D006801,D000929,7810
D006801,D000931,3444
D006801,D000932,6876
D006801,D000933,4771
D006801,D000935,29202
D006801,D000936,15755
D006801,D000937,13532
D006801,D000938,6279
D006801,D000939,32090
D006801,D000941,31351
D006801,D000942,21485
D006801,D000943,8079
D006801,D000944,3083
D006801,D000945,7998
D006801,D000946,3482
D006801,D000947,3603
D006801,D000949,10708
D006801,D000951,33271
D006801,D000953,6297
D006801,D000954,17018
D006801,D000956,19808
D006801,D000959,46166
D006801,D000960,9940
D006801,D000961,7067
D006801,D000962,15730
D006801,D000964,15492
D006801,D000970,186492
D006801,D000971,113369
D006801,D000972,22572
D006801,D000974,11746
D006801,D000975,40123
D006801,D000978,7985
D006801,D000981,5020
D006801,D000987,8354
D006801,D000990,5658
D006801,D000991,4177
D006801,D000995,25687
D006801,D000998,51268
D006801,D001002,3427
D006801,D001003,14499
D006801,D001004,3630
D006801,D001005,5093
D006801,D001007,54047
D006801,D001008,26581
D006801,D001011,30116
D006801,D001012,15156
D006801,D001013,19345
D006801,D001014,18936
D006801,D001017,7890
D006801,D001018,13021
D006801,D001019,8349
D006801,D001021,23484
D006801,D001022,12524
D006801,D001024,18473
D006801,D001026,43607
D006801,D001027,12615
D006801,D001034,6926
D006801,D001037,8769
D006801,D001049,5542
D006801,D001053,6624
D006801,D001054,3168
D006801,D001055,7469
D006801,D001057,10955
D006801,D001062,9301
D006801,D001064,16630
D006801,D001065,5716
D006801,D001066,4262
D006801,D001068,11910
D006801,D001071,6253
D006801,D001076,3258
D006801,D001082,5699
D006801,D001095,6607
D006801,D001118,6953
D006801,D001120,15768
D006801,D001127,3885
D006801,D001130,4622
D006801,D001132,27441
D006801,D001134,5384
D006801,D001141,3053
D006801,D001143,22671
D006801,D001145,47057
D006801,D001151,5211
D006801,D001152,3961
D006801,D001154,4879
D006801,D001157,23403
D006801,D001158,38192
D006801,D001161,45608
D006801,D001162,3792
D006801,D001164,11823
D006801,D001165,7231
D006801,D001166,8050
D006801,D001167,4124
D006801,D001168,26490
D006801,D001170,8395
D006801,D001171,8922
D006801,D001172,82798
D006801,D001174,7731
D006801,D001175,4372
D006801,D001178,7134
D006801,D001182,17840
D006801,D001185,11881
D006801,D001186,5380
D006801,D001189,7162
D006801,D001194,6018
D006801,D001195,3892
D006801,D001196,3962
D006801,D001201,11761
D006801,D001202,6760
D006801,D001205,18019
D006801,D001208,11713
D006801,D001210,3632
D006801,D001213,6025
D006801,D001219,14078
D006801,D001224,6986
D006801,D001228,10003
D006801,D001230,3602
D006801,D001232,3699
D006801,D001237,4203
D006801,D001238,7097
D006801,D001239,4306
D006801,D001241,32122
D006801,D001244,3012
D006801,D001245,4920
D006801,D001249,103879
D006801,D001251,6121
D006801,D001253,9180
D006801,D001254,12787
D006801,D001259,5262
D006801,D001261,5256
D006801,D001262,3655
D006801,D001265,22188
D006801,D001274,3551
D006801,D001281,38284
